Time,"Temp:Acpitz,0","Temp:PackageId0,0","Temp:Core0,0","Temp:Core1,0","Temp:Core2,0","Temp:Core3,0",Frequency:Avg,Frequency:Core 0,Frequency:Core 1,Frequency:Core 2,Frequency:Core 3,Frequency:Core 4,Frequency:Core 5,Frequency:Core 6,Frequency:Core 7,Util:Avg,Util:Core 0,Util:Core 1,Util:Core 2,Util:Core 3,Util:Core 4,Util:Core 5,Util:Core 6,Util:Core 7
2026-03-03_17:55:37,14.0,89.0,86.0,89.0,88.0,81.0,3192.8,3192.9,3192.9,3192.8,3192.8,3192.9,3192.8,3192.9,3192.8,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2026-03-03_17:55:40,14.0,89.0,86.0,89.0,88.0,81.0,3192.8,3192.9,3192.8,3192.8,3192.8,3192.9,3192.8,3192.9,3192.8,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2026-03-03_17:55:42,14.0,89.0,86.0,89.0,89.0,82.0,3192.8,3192.8,3192.9,3192.8,3192.8,3192.9,3192.8,3192.8,3192.8,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2026-03-03_17:55:44,14.0,90.0,87.0,90.0,89.0,82.0,3192.8,3192.8,3192.8,3192.8,3192.8,3192.8,3192.8,3192.8,3192.8,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2026-03-03_17:55:46,14.0,89.0,87.0,89.0,89.0,82.0,3192.8,3192.9,3192.8,3192.8,3192.8,3192.9,3192.8,3192.9,3192.8,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2026-03-03_17:55:48,14.0,90.0,87.0,90.0,89.0,81.0,3192.8,3192.9,3192.9,3192.9,3192.8,3192.8,3192.9,3192.9,3192.8,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2026-03-03_17:55:50,14.0,90.0,86.0,89.0,90.0,81.0,3192.8,3192.8,3192.8,3192.8,3192.8,3192.8,3192.8,3192.8,3192.8,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2026-03-03_17:55:52,14.0,90.0,85.0,90.0,89.0,81.0,3192.8,3192.8,3192.8,3192.8,3192.8,3192.8,3192.8,3192.8,3192.9,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2026-03-03_17:55:54,14.0,90.0,87.0,89.0,89.0,82.0,3192.8,3192.8,3192.8,3192.8,3192.8,3192.8,3192.8,3192.8,3192.8,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2026-03-03_17:55:56,14.0,90.0,86.0,89.0,89.0,81.0,3192.8,3192.9,3192.8,3192.8,3192.8,3192.8,3192.8,3192.8,3192.8,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2026-03-03_17:55:58,14.0,91.0,86.0,89.0,88.0,82.0,3192.8,3192.8,3192.8,3192.8,3192.8,3192.9,3192.9,3192.8,3192.8,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2026-03-03_17:56:00,14.0,89.0,87.0,89.0,89.0,82.0,3192.8,3192.9,3192.8,3192.8,3192.8,3192.8,3192.9,3192.8,3192.8,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2026-03-03_17:56:02,14.0,90.0,87.0,90.0,90.0,82.0,3192.8,3192.8,3192.8,3192.8,3192.8,3192.8,3192.8,3192.8,3192.8,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2026-03-03_17:56:04,14.0,91.0,86.0,90.0,90.0,82.0,3192.8,3192.9,3192.8,3192.8,3192.8,3192.8,3192.8,3192.9,3192.8,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2026-03-03_17:56:06,14.0,90.0,87.0,90.0,91.0,81.0,3192.8,3192.8,3192.9,3192.9,3192.8,3192.9,3192.9,3192.9,3192.8,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2026-03-03_17:56:08,14.0,90.0,87.0,90.0,90.0,82.0,3192.8,3192.8,3192.8,3192.8,3192.8,3192.8,3192.9,3192.8,3192.8,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2026-03-03_17:56:10,14.0,90.0,86.0,90.0,90.0,83.0,3192.8,3192.8,3192.8,3192.8,3192.8,3192.8,3192.8,3192.8,3192.8,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2026-03-03_17:56:12,14.0,90.0,86.0,90.0,89.0,82.0,3192.8,3192.8,3192.8,3192.8,3192.8,3192.8,3192.8,3192.8,3192.8,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2026-03-03_17:56:14,14.0,90.0,87.0,90.0,90.0,82.0,3192.8,3192.8,3192.8,3192.8,3192.8,3192.8,3192.8,3192.8,3192.8,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2026-03-03_17:56:16,14.0,91.0,87.0,91.0,90.0,83.0,3192.8,3192.9,3192.8,3192.8,3192.8,3192.9,3192.8,3192.8,3192.8,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2026-03-03_17:56:18,14.0,90.0,88.0,90.0,91.0,83.0,3192.8,3192.8,3192.8,3192.8,3192.9,3192.8,3192.9,3192.8,3192.8,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2026-03-03_17:56:20,14.0,90.0,87.0,91.0,90.0,83.0,3192.8,3192.8,3192.8,3192.8,3192.8,3192.8,3192.8,3192.8,3192.8,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2026-03-03_17:56:22,14.0,91.0,87.0,91.0,90.0,82.0,3192.8,3192.8,3192.9,3192.9,3192.8,3192.9,3192.9,3192.9,3192.8,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2026-03-03_17:56:24,14.0,91.0,87.0,91.0,90.0,82.0,3192.8,3192.8,3192.8,3192.8,3192.9,3192.8,3192.8,3192.8,3192.9,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2026-03-03_17:56:26,14.0,91.0,88.0,91.0,91.0,84.0,3192.8,3192.9,3192.9,3192.8,3192.8,3192.9,3192.8,3192.8,3192.8,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2026-03-03_17:56:28,14.0,90.0,87.0,90.0,90.0,82.0,3192.8,3192.9,3192.9,3192.8,3192.8,3192.9,3192.9,3192.8,3192.8,98.0,98.0,98.0,98.0,97.5,98.5,98.0,98.0,97.5
2026-03-03_17:56:30,14.0,89.0,87.0,89.0,89.0,81.0,3192.8,3192.8,3192.8,3192.8,3192.8,3192.8,3192.9,3192.8,3192.8,98.6,98.5,98.5,98.5,98.5,98.5,98.5,98.5,98.5
2026-03-03_17:56:32,14.0,90.0,87.0,90.0,91.0,82.0,3192.8,3192.8,3192.8,3192.8,3192.8,3192.8,3192.8,3192.8,3192.8,98.9,99.0,98.5,98.5,99.0,99.0,99.0,99.0,99.0
2026-03-03_17:56:34,14.0,90.0,86.0,90.0,90.0,82.0,3192.8,3192.8,3192.8,3192.9,3192.8,3192.9,3192.9,3192.9,3192.8,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2026-03-03_17:56:36,14.0,89.0,86.0,89.0,89.0,81.0,3192.8,3192.8,3192.8,3192.8,3192.8,3192.9,3192.8,3192.8,3192.8,98.5,99.0,98.5,98.5,98.5,98.5,98.5,98.5,98.5
2026-03-03_17:56:38,14.0,91.0,87.0,90.0,91.0,82.0,3192.8,3192.8,3192.8,3192.9,3192.8,3192.8,3192.8,3192.9,3192.8,98.8,98.5,99.0,99.0,99.0,99.0,98.5,98.5,99.0
2026-03-03_17:56:40,14.0,91.0,87.0,90.0,91.0,82.0,3192.8,3192.8,3192.8,3192.8,3192.8,3192.8,3192.9,3192.8,3192.8,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2026-03-03_17:56:42,14.0,90.0,86.0,90.0,90.0,83.0,3192.8,3192.8,3192.8,3192.8,3192.8,3192.8,3192.8,3192.9,3192.8,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2026-03-03_17:56:44,14.0,90.0,87.0,90.0,90.0,82.0,3192.8,3192.9,3192.8,3192.8,3192.8,3192.9,3192.9,3192.8,3192.8,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2026-03-03_17:56:46,14.0,90.0,86.0,90.0,90.0,81.0,3192.8,3192.8,3192.9,3192.8,3192.8,3192.9,3192.9,3192.8,3192.8,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2026-03-03_17:56:48,14.0,89.0,87.0,89.0,88.0,81.0,3192.8,3192.8,3192.8,3192.8,3192.8,3192.8,3192.8,3192.8,3192.8,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2026-03-03_17:56:50,14.0,91.0,86.0,90.0,90.0,81.0,3192.8,3192.9,3192.9,3192.8,3192.9,3192.9,3192.9,3192.8,3192.9,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2026-03-03_17:56:52,14.0,90.0,87.0,89.0,89.0,81.0,3192.8,3192.8,3192.8,3192.8,3192.8,3192.8,3192.8,3192.8,3192.8,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2026-03-03_17:56:54,14.0,89.0,87.0,89.0,88.0,81.0,3192.8,3192.9,3192.8,3192.8,3192.8,3192.9,3192.8,3192.8,3192.9,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2026-03-03_17:56:56,14.0,90.0,87.0,90.0,89.0,81.0,3192.8,3192.9,3192.8,3192.8,3192.8,3192.9,3192.8,3192.8,3192.8,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2026-03-03_17:56:58,14.0,90.0,88.0,90.0,90.0,82.0,3192.8,3192.8,3192.9,3192.8,3192.8,3192.8,3192.9,3192.8,3192.8,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2026-03-03_17:57:00,14.0,89.0,87.0,89.0,89.0,82.0,3192.8,3192.9,3192.9,3192.9,3192.8,3192.9,3192.9,3192.9,3192.8,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2026-03-03_17:57:02,14.0,90.0,86.0,90.0,89.0,81.0,3192.8,3192.9,3192.9,3192.8,3192.8,3192.9,3192.8,3192.9,3192.8,100.0,100.0,100.0,100.0,99.5,100.0,100.0,100.0,100.0
2026-03-03_17:57:04,14.0,90.0,86.0,89.0,90.0,82.0,3192.8,3192.8,3192.8,3192.8,3192.8,3192.8,3192.8,3192.8,3192.9,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2026-03-03_17:57:06,14.0,89.0,85.0,89.0,89.0,81.0,3192.8,3192.9,3192.9,3192.9,3192.9,3192.9,3192.9,3192.9,3192.8,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2026-03-03_17:57:08,14.0,90.0,85.0,90.0,89.0,82.0,3192.8,3192.9,3192.8,3192.8,3192.8,3192.9,3192.8,3192.8,3192.8,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2026-03-03_17:57:10,14.0,90.0,87.0,90.0,89.0,82.0,3192.8,3192.8,3192.9,3192.8,3192.8,3192.8,3192.8,3192.9,3192.9,99.9,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2026-03-03_17:57:12,14.0,89.0,87.0,90.0,90.0,81.0,3192.9,3192.8,3192.8,3192.8,3192.8,3192.8,3192.8,3192.8,3192.8,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2026-03-03_17:57:14,14.0,90.0,87.0,90.0,90.0,82.0,3192.8,3192.9,3192.8,3192.9,3192.8,3192.9,3192.8,3192.9,3192.8,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2026-03-03_17:57:16,14.0,91.0,86.0,90.0,89.0,81.0,3192.8,3192.8,3192.8,3192.8,3192.8,3192.8,3192.8,3192.8,3192.9,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2026-03-03_17:57:18,14.0,90.0,86.0,90.0,90.0,81.0,3192.8,3192.8,3192.8,3192.8,3192.8,3192.9,3192.8,3192.9,3192.8,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2026-03-03_17:57:20,14.0,90.0,87.0,90.0,89.0,82.0,3192.8,3192.8,3192.8,3192.8,3192.8,3192.8,3192.8,3192.8,3192.8,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2026-03-03_17:57:22,14.0,90.0,87.0,89.0,90.0,81.0,3192.8,3192.8,3192.8,3192.8,3192.8,3192.8,3192.8,3192.8,3192.8,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2026-03-03_17:57:24,14.0,91.0,87.0,90.0,91.0,82.0,3192.8,3192.8,3192.8,3192.8,3192.8,3192.8,3192.8,3192.9,3192.9,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2026-03-03_17:57:26,14.0,90.0,86.0,90.0,90.0,80.0,3192.8,3192.8,3192.8,3192.9,3192.8,3192.8,3192.8,3192.8,3192.8,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2026-03-03_17:57:28,14.0,89.0,86.0,89.0,90.0,82.0,3192.8,3192.8,3192.9,3192.8,3192.8,3192.8,3192.8,3192.8,3192.9,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2026-03-03_17:57:30,14.0,90.0,86.0,90.0,88.0,81.0,3192.8,3192.8,3192.9,3192.9,3192.8,3192.9,3192.9,3192.9,3192.8,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2026-03-03_17:57:32,14.0,90.0,86.0,90.0,89.0,82.0,3192.8,3192.9,3192.8,3192.9,3192.8,3192.9,3192.8,3192.8,3192.8,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2026-03-03_17:57:35,14.0,90.0,86.0,89.0,90.0,82.0,3192.8,3192.9,3192.8,3192.8,3192.8,3192.9,3192.8,3192.8,3192.8,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2026-03-03_17:57:37,14.0,90.0,86.0,90.0,90.0,81.0,3192.8,3192.9,3192.9,3192.8,3192.8,3192.9,3192.9,3192.8,3192.8,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2026-03-03_17:57:39,14.0,90.0,86.0,90.0,91.0,82.0,3192.8,3192.8,3192.8,3192.8,3192.8,3192.9,3192.9,3192.8,3192.8,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2026-03-03_17:57:41,14.0,90.0,86.0,90.0,89.0,82.0,3192.8,3192.9,3192.9,3192.8,3192.8,3192.9,3192.9,3192.9,3192.8,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2026-03-03_17:57:43,14.0,89.0,86.0,89.0,89.0,81.0,3192.8,3192.8,3192.8,3192.8,3192.8,3192.8,3192.8,3192.8,3192.8,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2026-03-03_17:57:45,14.0,90.0,85.0,90.0,90.0,83.0,3192.8,3192.8,3192.8,3192.8,3192.8,3192.9,3192.8,3192.8,3192.9,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2026-03-03_17:57:47,14.0,90.0,86.0,91.0,91.0,82.0,3192.8,3192.8,3192.8,3192.8,3192.8,3192.9,3192.8,3192.8,3192.8,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2026-03-03_17:57:49,14.0,90.0,86.0,89.0,90.0,82.0,3192.8,3192.9,3192.9,3192.9,3192.8,3192.8,3192.8,3192.9,3192.8,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2026-03-03_17:57:51,14.0,90.0,86.0,90.0,90.0,82.0,3192.8,3192.8,3192.8,3192.9,3192.8,3192.9,3192.9,3192.9,3192.8,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2026-03-03_17:57:53,14.0,91.0,86.0,89.0,90.0,81.0,3192.8,3192.8,3192.8,3192.8,3192.8,3192.8,3192.8,3192.8,3192.9,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2026-03-03_17:57:55,14.0,91.0,86.0,90.0,91.0,81.0,3192.8,3192.8,3192.9,3192.8,3192.8,3192.9,3192.9,3192.8,3192.8,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2026-03-03_17:57:57,14.0,90.0,85.0,91.0,90.0,82.0,3192.8,3192.8,3192.8,3192.8,3192.9,3192.8,3192.8,3192.8,3192.8,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2026-03-03_17:57:59,14.0,90.0,86.0,90.0,90.0,82.0,3192.8,3192.8,3192.9,3192.9,3192.8,3192.9,3192.9,3192.9,3192.8,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2026-03-03_17:58:01,14.0,90.0,87.0,89.0,90.0,82.0,3192.8,3192.8,3192.8,3192.8,3192.8,3192.9,3192.8,3192.8,3192.8,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2026-03-03_17:58:03,14.0,90.0,87.0,91.0,90.0,82.0,3192.8,3192.8,3192.8,3192.8,3192.8,3192.8,3192.8,3192.8,3192.8,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2026-03-03_17:58:05,14.0,91.0,86.0,90.0,90.0,82.0,3192.8,3192.8,3192.8,3192.8,3192.8,3192.8,3192.9,3192.9,3192.8,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2026-03-03_17:58:07,14.0,91.0,86.0,89.0,91.0,82.0,3192.8,3192.9,3192.9,3192.9,3192.8,3192.9,3192.9,3192.9,3192.8,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2026-03-03_17:58:09,14.0,90.0,86.0,90.0,90.0,82.0,3192.8,3192.8,3192.8,3192.9,3192.8,3192.9,3192.8,3192.9,3192.8,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2026-03-03_17:58:11,14.0,90.0,86.0,90.0,89.0,82.0,3192.8,3192.8,3192.8,3192.8,3192.8,3192.8,3192.9,3192.8,3192.9,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2026-03-03_17:58:13,14.0,91.0,86.0,91.0,90.0,82.0,3192.8,3192.9,3192.8,3192.8,3192.8,3192.9,3192.8,3192.8,3192.8,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2026-03-03_17:58:15,14.0,90.0,87.0,90.0,90.0,82.0,3192.8,3192.8,3192.8,3192.8,3192.8,3192.9,3192.8,3192.8,3192.8,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2026-03-03_17:58:17,14.0,91.0,86.0,90.0,91.0,82.0,3192.8,3192.9,3192.9,3192.8,3192.8,3192.9,3192.9,3192.8,3192.8,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2026-03-03_17:58:19,14.0,91.0,86.0,90.0,89.0,82.0,3192.8,3192.8,3192.9,3192.8,3192.8,3192.9,3192.8,3192.8,3192.8,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2026-03-03_17:58:21,14.0,89.0,87.0,89.0,89.0,83.0,3192.8,3192.8,3192.8,3192.8,3192.8,3192.9,3192.9,3192.8,3192.8,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2026-03-03_17:58:23,14.0,89.0,87.0,90.0,91.0,83.0,3192.8,3192.8,3192.8,3192.8,3192.8,3192.9,3192.8,3192.8,3192.8,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2026-03-03_17:58:25,14.0,90.0,87.0,90.0,90.0,82.0,3192.8,3192.8,3192.8,3192.9,3192.8,3192.8,3192.9,3192.9,3192.8,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2026-03-03_17:58:27,14.0,89.0,86.0,90.0,89.0,81.0,3192.8,3192.9,3192.8,3192.8,3192.8,3192.9,3192.9,3192.8,3192.8,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2026-03-03_17:58:29,14.0,90.0,87.0,90.0,90.0,82.0,3192.8,3192.9,3192.8,3192.8,3192.8,3192.8,3192.8,3192.8,3192.8,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2026-03-03_17:58:31,14.0,91.0,86.0,91.0,90.0,82.0,3192.8,3192.8,3192.8,3192.8,3192.8,3192.8,3192.8,3192.8,3192.8,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2026-03-03_17:58:33,14.0,90.0,87.0,90.0,90.0,82.0,3192.8,3192.8,3192.8,3192.8,3192.8,3192.8,3192.8,3192.8,3192.8,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2026-03-03_17:58:35,14.0,90.0,87.0,91.0,89.0,82.0,3192.8,3192.9,3192.9,3192.9,3192.8,3192.9,3192.8,3192.9,3192.8,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2026-03-03_17:58:37,14.0,90.0,87.0,90.0,89.0,82.0,3192.8,3192.9,3192.8,3192.8,3192.8,3192.9,3192.8,3192.8,3192.8,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2026-03-03_17:58:39,14.0,90.0,86.0,91.0,90.0,82.0,3192.8,3192.9,3192.9,3192.9,3192.8,3192.9,3192.9,3192.8,3192.8,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2026-03-03_17:58:41,14.0,90.0,86.0,90.0,89.0,82.0,3192.8,3192.8,3192.8,3192.8,3192.9,3192.8,3192.8,3192.8,3192.8,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
