Time,"Temp:Acpitz,0","Temp:PackageId0,0","Temp:Core0,0","Temp:Core1,0","Temp:Core2,0","Temp:Core3,0",Frequency:Avg,Frequency:Core 0,Frequency:Core 1,Frequency:Core 2,Frequency:Core 3,Frequency:Core 4,Frequency:Core 5,Frequency:Core 6,Frequency:Core 7,Util:Avg,Util:Core 0,Util:Core 1,Util:Core 2,Util:Core 3,Util:Core 4,Util:Core 5,Util:Core 6,Util:Core 7
2026-03-03_18:28:12,14.0,86.0,83.0,85.0,86.0,78.0,3192.8,3192.8,3192.8,3192.8,3192.8,3192.9,3192.9,3192.8,3192.8,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2026-03-03_18:28:14,14.0,87.0,84.0,87.0,86.0,78.0,3192.8,3192.9,3192.9,3192.9,3192.8,3192.9,3192.8,3192.9,3192.8,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2026-03-03_18:28:16,14.0,87.0,84.0,87.0,86.0,77.0,3192.8,3192.8,3192.8,3192.8,3192.8,3192.9,3192.8,3192.8,3192.8,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2026-03-03_18:28:18,14.0,87.0,83.0,87.0,87.0,78.0,3192.8,3192.8,3192.8,3192.8,3192.8,3192.9,3192.8,3192.8,3192.8,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2026-03-03_18:28:20,14.0,87.0,83.0,86.0,87.0,78.0,3192.8,3192.9,3192.8,3192.8,3192.8,3192.8,3192.9,3192.8,3192.8,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2026-03-03_18:28:22,14.0,87.0,83.0,85.0,87.0,79.0,3192.8,3192.8,3192.8,3192.8,3192.8,3192.8,3192.8,3192.8,3192.8,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2026-03-03_18:28:24,14.0,86.0,83.0,86.0,86.0,79.0,3192.8,3192.8,3192.8,3192.8,3192.8,3192.8,3192.8,3192.8,3192.8,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2026-03-03_18:28:26,14.0,87.0,83.0,87.0,86.0,78.0,3192.8,3192.8,3192.9,3192.8,3192.8,3192.9,3192.9,3192.8,3192.8,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2026-03-03_18:28:28,14.0,87.0,83.0,86.0,87.0,78.0,3192.8,3192.8,3192.8,3192.9,3192.8,3192.8,3192.8,3192.9,3192.8,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2026-03-03_18:28:30,14.0,87.0,84.0,87.0,87.0,79.0,3192.8,3192.8,3192.9,3192.8,3192.8,3192.9,3192.9,3192.8,3192.9,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2026-03-03_18:28:32,14.0,87.0,84.0,87.0,86.0,78.0,3192.8,3192.8,3192.8,3192.8,3192.8,3192.9,3192.8,3192.8,3192.9,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2026-03-03_18:28:34,14.0,87.0,84.0,87.0,87.0,80.0,3192.8,3192.8,3192.8,3192.8,3192.8,3192.8,3192.8,3192.8,3192.8,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2026-03-03_18:28:36,14.0,87.0,84.0,87.0,87.0,79.0,3192.8,3192.8,3192.8,3192.9,3192.8,3192.9,3192.9,3192.8,3192.9,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2026-03-03_18:28:38,14.0,87.0,84.0,85.0,87.0,79.0,3192.8,3192.8,3192.9,3192.9,3192.8,3192.9,3192.9,3192.9,3192.8,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2026-03-03_18:28:40,14.0,87.0,83.0,87.0,87.0,79.0,3192.8,3192.8,3192.9,3192.8,3192.8,3192.9,3192.9,3192.8,3192.8,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2026-03-03_18:28:42,14.0,87.0,84.0,87.0,87.0,79.0,3192.8,3192.8,3192.8,3192.8,3192.9,3192.9,3192.8,3192.8,3192.8,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2026-03-03_18:28:44,14.0,88.0,84.0,88.0,87.0,80.0,3192.8,3192.8,3192.8,3192.8,3192.8,3192.8,3192.8,3192.8,3192.8,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2026-03-03_18:28:46,14.0,88.0,84.0,88.0,87.0,78.0,3192.8,3192.9,3192.8,3192.8,3192.8,3192.8,3192.9,3192.8,3192.8,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2026-03-03_18:28:48,14.0,87.0,84.0,87.0,86.0,79.0,3192.8,3192.8,3192.8,3192.8,3192.8,3192.8,3192.8,3192.8,3192.8,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2026-03-03_18:28:50,14.0,89.0,85.0,87.0,87.0,80.0,3192.8,3192.9,3192.9,3192.8,3192.8,3192.9,3192.8,3192.8,3192.8,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2026-03-03_18:28:52,14.0,88.0,84.0,88.0,88.0,79.0,3192.8,3192.8,3192.8,3192.8,3192.8,3192.8,3192.8,3192.8,3192.8,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2026-03-03_18:28:54,14.0,87.0,84.0,87.0,87.0,79.0,3192.8,3192.8,3192.9,3192.8,3192.9,3192.9,3192.8,3192.8,3192.9,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2026-03-03_18:28:56,14.0,88.0,85.0,88.0,88.0,78.0,3192.8,3192.8,3192.8,3192.9,3192.8,3192.9,3192.9,3192.9,3192.8,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2026-03-03_18:28:58,14.0,88.0,84.0,88.0,86.0,80.0,3192.8,3192.9,3192.9,3192.8,3192.8,3192.9,3192.8,3192.8,3192.8,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2026-03-03_18:29:00,14.0,87.0,86.0,87.0,86.0,79.0,3192.8,3192.9,3192.9,3192.8,3192.9,3192.9,3192.9,3192.8,3192.8,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2026-03-03_18:29:02,14.0,88.0,85.0,88.0,87.0,80.0,3192.8,3192.8,3192.8,3192.8,3192.8,3192.8,3192.8,3192.8,3192.8,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2026-03-03_18:29:04,14.0,88.0,83.0,88.0,88.0,79.0,3192.8,3192.8,3192.8,3192.8,3192.8,3192.8,3192.9,3192.8,3192.8,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2026-03-03_18:29:06,14.0,88.0,84.0,88.0,87.0,79.0,3192.8,3192.8,3192.8,3192.8,3192.8,3192.9,3192.9,3192.8,3192.8,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2026-03-03_18:29:08,14.0,88.0,86.0,88.0,88.0,79.0,3192.8,3192.8,3192.8,3192.8,3192.8,3192.8,3192.8,3192.8,3192.8,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2026-03-03_18:29:10,14.0,88.0,85.0,88.0,87.0,79.0,3192.8,3192.9,3192.9,3192.8,3192.8,3192.9,3192.9,3192.8,3192.9,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2026-03-03_18:29:12,14.0,88.0,86.0,88.0,88.0,79.0,3192.8,3192.8,3192.8,3192.8,3192.8,3192.8,3192.8,3192.8,3192.8,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2026-03-03_18:29:14,14.0,89.0,84.0,89.0,88.0,80.0,3192.8,3192.8,3192.9,3192.8,3192.8,3192.9,3192.9,3192.9,3192.8,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2026-03-03_18:29:16,14.0,88.0,86.0,89.0,88.0,81.0,3192.8,3192.9,3192.9,3192.8,3192.8,3192.9,3192.9,3192.8,3192.8,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2026-03-03_18:29:18,14.0,90.0,85.0,90.0,88.0,80.0,3192.8,3192.8,3192.9,3192.9,3192.9,3192.9,3192.9,3192.9,3192.8,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2026-03-03_18:29:20,14.0,89.0,85.0,89.0,88.0,80.0,3192.8,3192.9,3192.8,3192.8,3192.8,3192.8,3192.9,3192.8,3192.8,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2026-03-03_18:29:22,14.0,90.0,86.0,89.0,88.0,79.0,3192.9,3192.8,3192.8,3192.8,3192.8,3192.8,3192.8,3192.8,3192.8,99.9,99.5,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2026-03-03_18:29:24,14.0,89.0,84.0,89.0,88.0,80.0,3192.8,3192.9,3192.9,3192.9,3192.8,3192.9,3192.9,3192.9,3192.8,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2026-03-03_18:29:26,14.0,89.0,86.0,89.0,87.0,79.0,3192.8,3192.9,3192.8,3192.8,3192.8,3192.9,3192.8,3192.8,3192.8,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2026-03-03_18:29:28,14.0,89.0,85.0,89.0,88.0,79.0,3192.8,3192.9,3192.8,3192.8,3192.8,3192.8,3192.8,3192.8,3192.8,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2026-03-03_18:29:30,14.0,89.0,86.0,89.0,87.0,80.0,3192.8,3192.9,3192.8,3192.8,3192.8,3192.9,3192.8,3192.8,3192.8,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2026-03-03_18:29:32,14.0,90.0,86.0,90.0,88.0,80.0,3192.8,3192.8,3192.9,3192.9,3192.8,3192.9,3192.9,3192.8,3192.8,99.9,100.0,100.0,100.0,100.0,100.0,99.5,100.0,100.0
2026-03-03_18:29:34,14.0,88.0,86.0,89.0,87.0,79.0,3192.8,3192.8,3192.9,3192.8,3192.8,3192.9,3192.8,3192.8,3192.8,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2026-03-03_18:29:36,14.0,90.0,85.0,90.0,87.0,80.0,3192.8,3192.8,3192.9,3192.8,3192.8,3192.9,3192.9,3192.8,3192.8,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2026-03-03_18:29:39,14.0,89.0,87.0,89.0,88.0,79.0,3192.8,3192.8,3192.8,3192.8,3192.8,3192.9,3192.9,3192.8,3192.9,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2026-03-03_18:29:41,14.0,89.0,86.0,90.0,88.0,80.0,3192.8,3192.8,3192.8,3192.8,3192.8,3192.9,3192.9,3192.8,3192.8,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2026-03-03_18:29:43,14.0,89.0,86.0,89.0,88.0,80.0,3192.8,3192.9,3192.8,3192.8,3192.8,3192.9,3192.8,3192.8,3192.8,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2026-03-03_18:29:45,14.0,89.0,86.0,89.0,88.0,79.0,3192.8,3192.8,3192.9,3192.8,3192.8,3192.9,3192.8,3192.8,3192.8,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2026-03-03_18:29:47,14.0,89.0,85.0,89.0,88.0,80.0,3192.8,3192.8,3192.8,3192.8,3192.8,3192.8,3192.8,3192.8,3192.8,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2026-03-03_18:29:49,14.0,89.0,86.0,89.0,88.0,81.0,3192.8,3192.8,3192.8,3192.9,3192.9,3192.9,3192.8,3192.9,3192.8,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2026-03-03_18:29:51,14.0,90.0,84.0,90.0,88.0,80.0,3192.8,3192.8,3192.8,3192.8,3192.8,3192.8,3192.8,3192.8,3192.8,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2026-03-03_18:29:53,14.0,90.0,87.0,88.0,89.0,81.0,3192.8,3192.8,3192.9,3192.8,3192.8,3192.8,3192.9,3192.8,3192.8,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2026-03-03_18:29:55,14.0,90.0,87.0,90.0,88.0,81.0,3192.8,3192.8,3192.8,3192.8,3192.8,3192.8,3192.9,3192.8,3192.8,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2026-03-03_18:29:57,14.0,91.0,86.0,89.0,89.0,81.0,3192.8,3192.8,3192.8,3192.9,3192.8,3192.8,3192.8,3192.8,3192.8,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2026-03-03_18:29:59,14.0,90.0,85.0,90.0,88.0,81.0,3192.8,3192.8,3192.8,3192.8,3192.8,3192.8,3192.9,3192.8,3192.9,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2026-03-03_18:30:01,14.0,90.0,85.0,90.0,88.0,80.0,3192.8,3192.8,3192.9,3192.9,3192.8,3192.9,3192.9,3192.9,3192.8,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2026-03-03_18:30:03,14.0,89.0,86.0,90.0,89.0,81.0,3192.8,3192.8,3192.8,3192.8,3192.8,3192.8,3192.9,3192.8,3192.9,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2026-03-03_18:30:05,14.0,89.0,87.0,89.0,88.0,81.0,3192.8,3192.8,3192.8,3192.8,3192.8,3192.9,3192.9,3192.8,3192.8,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2026-03-03_18:30:07,14.0,89.0,85.0,89.0,89.0,80.0,3192.8,3192.8,3192.8,3192.8,3192.8,3192.8,3192.8,3192.8,3192.8,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2026-03-03_18:30:09,14.0,90.0,86.0,90.0,88.0,81.0,3192.8,3192.8,3192.8,3192.8,3192.8,3192.8,3192.8,3192.8,3192.8,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2026-03-03_18:30:11,14.0,89.0,87.0,89.0,87.0,81.0,3192.8,3192.9,3192.8,3192.8,3192.8,3192.9,3192.8,3192.8,3192.8,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2026-03-03_18:30:13,14.0,91.0,86.0,91.0,88.0,80.0,3192.8,3192.8,3192.8,3192.8,3192.8,3192.9,3192.8,3192.8,3192.8,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2026-03-03_18:30:15,14.0,90.0,85.0,90.0,89.0,81.0,3192.8,3192.9,3192.9,3192.8,3192.8,3192.9,3192.9,3192.8,3192.9,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2026-03-03_18:30:17,14.0,90.0,86.0,90.0,89.0,81.0,3192.8,3192.8,3192.9,3192.8,3192.8,3192.8,3192.8,3192.8,3192.8,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2026-03-03_18:30:19,14.0,89.0,86.0,89.0,88.0,81.0,3192.8,3192.9,3192.8,3192.8,3192.8,3192.9,3192.8,3192.8,3192.8,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2026-03-03_18:30:21,14.0,90.0,86.0,90.0,88.0,80.0,3192.8,3192.9,3192.9,3192.9,3192.8,3192.9,3192.9,3192.9,3192.8,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2026-03-03_18:30:23,14.0,90.0,87.0,90.0,88.0,81.0,3192.8,3192.8,3192.8,3192.9,3192.8,3192.8,3192.8,3192.9,3192.8,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2026-03-03_18:30:25,14.0,91.0,87.0,91.0,88.0,81.0,3192.8,3192.8,3192.8,3192.8,3192.8,3192.9,3192.8,3192.8,3192.8,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2026-03-03_18:30:27,14.0,90.0,86.0,89.0,89.0,81.0,3192.8,3192.9,3192.8,3192.8,3192.8,3192.8,3192.9,3192.8,3192.8,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2026-03-03_18:30:29,14.0,91.0,87.0,91.0,89.0,80.0,3192.8,3192.9,3192.8,3192.8,3192.8,3192.9,3192.9,3192.8,3192.8,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2026-03-03_18:30:31,14.0,90.0,86.0,90.0,90.0,82.0,3192.8,3192.8,3192.8,3192.9,3192.8,3192.8,3192.9,3192.8,3192.8,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2026-03-03_18:30:33,14.0,90.0,86.0,90.0,89.0,81.0,3192.8,3192.8,3192.8,3192.8,3192.8,3192.8,3192.8,3192.8,3192.9,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2026-03-03_18:30:35,14.0,89.0,85.0,89.0,88.0,81.0,3192.8,3192.9,3192.9,3192.8,3192.8,3192.9,3192.9,3192.9,3192.8,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2026-03-03_18:30:37,14.0,91.0,87.0,91.0,89.0,81.0,3192.8,3192.9,3192.8,3192.8,3192.8,3192.9,3192.8,3192.8,3192.8,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2026-03-03_18:30:39,14.0,90.0,85.0,91.0,90.0,81.0,3192.8,3192.9,3192.9,3192.8,3192.8,3192.9,3192.9,3192.8,3192.8,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2026-03-03_18:30:41,14.0,90.0,86.0,90.0,89.0,81.0,3192.8,3192.8,3192.8,3192.8,3192.8,3192.8,3192.8,3192.8,3192.8,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2026-03-03_18:30:43,14.0,89.0,86.0,89.0,88.0,81.0,3192.8,3192.8,3192.9,3192.8,3192.8,3192.8,3192.9,3192.8,3192.9,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2026-03-03_18:30:45,14.0,90.0,87.0,90.0,89.0,81.0,3192.8,3192.8,3192.8,3192.8,3192.8,3192.8,3192.8,3192.8,3192.8,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2026-03-03_18:30:47,14.0,91.0,87.0,90.0,89.0,81.0,3192.8,3192.8,3192.8,3192.8,3192.8,3192.8,3192.8,3192.8,3192.8,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2026-03-03_18:30:49,14.0,91.0,85.0,91.0,89.0,81.0,3192.8,3192.8,3192.8,3192.8,3192.8,3192.8,3192.9,3192.8,3192.8,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2026-03-03_18:30:51,14.0,91.0,86.0,91.0,89.0,81.0,3192.8,3192.8,3192.9,3192.8,3192.8,3192.9,3192.8,3192.8,3192.8,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2026-03-03_18:30:53,14.0,91.0,87.0,91.0,89.0,81.0,3192.8,3192.8,3192.9,3192.9,3192.8,3192.9,3192.9,3192.9,3192.8,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2026-03-03_18:30:55,14.0,90.0,87.0,90.0,89.0,81.0,3192.8,3192.9,3192.9,3192.8,3192.8,3192.8,3192.9,3192.8,3192.9,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2026-03-03_18:30:57,14.0,90.0,86.0,90.0,89.0,81.0,3192.8,3192.8,3192.8,3192.8,3192.8,3192.8,3192.8,3192.8,3192.8,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2026-03-03_18:30:59,14.0,90.0,87.0,90.0,89.0,81.0,3192.8,3192.9,3192.9,3192.8,3192.8,3192.9,3192.9,3192.8,3192.8,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2026-03-03_18:31:01,14.0,90.0,86.0,90.0,89.0,81.0,3192.8,3192.8,3192.8,3192.8,3192.8,3192.8,3192.8,3192.9,3192.8,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2026-03-03_18:31:03,14.0,90.0,86.0,89.0,89.0,81.0,3192.8,3192.8,3192.8,3192.8,3192.8,3192.8,3192.8,3192.8,3192.8,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2026-03-03_18:31:05,14.0,90.0,86.0,90.0,89.0,80.0,3192.8,3192.8,3192.8,3192.8,3192.8,3192.8,3192.9,3192.8,3192.8,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2026-03-03_18:31:07,14.0,90.0,86.0,90.0,89.0,81.0,3192.8,3192.8,3192.8,3192.8,3192.8,3192.8,3192.8,3192.8,3192.8,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2026-03-03_18:31:09,14.0,91.0,86.0,90.0,89.0,82.0,3192.8,3192.9,3192.8,3192.8,3192.8,3192.8,3192.8,3192.8,3192.8,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2026-03-03_18:31:11,14.0,90.0,87.0,90.0,88.0,81.0,3192.8,3192.8,3192.8,3192.8,3192.8,3192.9,3192.8,3192.8,3192.8,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2026-03-03_18:31:13,14.0,89.0,86.0,89.0,90.0,81.0,3192.8,3192.8,3192.8,3192.9,3192.9,3192.8,3192.8,3192.8,3192.9,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2026-03-03_18:31:15,14.0,90.0,87.0,91.0,89.0,81.0,3192.8,3192.8,3192.8,3192.9,3192.8,3192.8,3192.8,3192.8,3192.8,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2026-03-03_18:31:17,14.0,91.0,87.0,91.0,90.0,82.0,3192.8,3192.9,3192.8,3192.8,3192.8,3192.9,3192.8,3192.9,3192.8,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2026-03-03_18:31:19,14.0,90.0,87.0,90.0,89.0,81.0,3192.8,3192.8,3192.9,3192.9,3192.8,3192.9,3192.9,3192.8,3192.8,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2026-03-03_18:31:21,14.0,90.0,87.0,90.0,89.0,81.0,3192.8,3192.9,3192.9,3192.8,3192.8,3192.9,3192.9,3192.8,3192.9,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2026-03-03_18:31:23,14.0,92.0,87.0,92.0,90.0,82.0,3192.8,3192.9,3192.8,3192.9,3192.8,3192.9,3192.9,3192.9,3192.8,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2026-03-03_18:31:25,14.0,90.0,86.0,90.0,90.0,82.0,3192.8,3192.8,3192.8,3192.8,3192.8,3192.9,3192.8,3192.8,3192.8,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2026-03-03_18:31:27,14.0,90.0,86.0,90.0,88.0,81.0,3192.8,3192.8,3192.8,3192.8,3192.8,3192.9,3192.8,3192.8,3192.8,99.4,99.5,99.0,99.5,99.0,99.5,99.5,99.5,99.0
2026-03-03_18:31:29,14.0,91.0,86.0,91.0,89.0,82.0,3192.8,3192.9,3192.9,3192.9,3192.8,3192.9,3192.9,3192.9,3192.8,98.5,98.5,98.5,98.5,98.5,98.5,98.5,98.5,98.5
2026-03-03_18:31:31,14.0,90.0,87.0,90.0,89.0,82.0,3192.8,3192.8,3192.9,3192.9,3192.8,3192.9,3192.9,3192.9,3192.9,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2026-03-03_18:31:33,14.0,91.0,86.0,91.0,89.0,81.0,3192.8,3192.8,3192.8,3192.8,3192.8,3192.9,3192.8,3192.9,3192.8,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
