Time,"Temp:Acpitz,0","Temp:PackageId0,0","Temp:Core0,0","Temp:Core1,0","Temp:Core2,0","Temp:Core3,0",Frequency:Avg,Frequency:Core 0,Frequency:Core 1,Frequency:Core 2,Frequency:Core 3,Frequency:Core 4,Frequency:Core 5,Frequency:Core 6,Frequency:Core 7,Util:Avg,Util:Core 0,Util:Core 1,Util:Core 2,Util:Core 3,Util:Core 4,Util:Core 5,Util:Core 6,Util:Core 7
2026-03-03_17:16:49,14.0,88.0,85.0,89.0,89.0,81.0,3192.8,3192.8,3192.8,3192.8,3192.8,3192.8,3192.8,3192.8,3192.8,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2026-03-03_17:16:51,14.0,89.0,85.0,89.0,89.0,82.0,3192.8,3192.8,3192.8,3192.8,3192.8,3192.8,3192.8,3192.8,3192.8,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2026-03-03_17:16:53,14.0,89.0,85.0,90.0,88.0,82.0,3192.8,3192.8,3192.9,3192.8,3192.8,3192.9,3192.8,3192.9,3192.8,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2026-03-03_17:16:55,14.0,90.0,85.0,90.0,89.0,82.0,3192.8,3192.8,3192.8,3192.8,3192.8,3192.9,3192.8,3192.8,3192.8,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2026-03-03_17:16:57,14.0,90.0,85.0,90.0,89.0,83.0,3192.8,3192.8,3192.9,3192.8,3192.8,3192.9,3192.9,3192.8,3192.9,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2026-03-03_17:16:59,14.0,90.0,86.0,90.0,89.0,82.0,3192.8,3192.8,3192.9,3192.9,3192.8,3192.9,3192.9,3192.8,3192.8,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2026-03-03_17:17:01,14.0,90.0,86.0,90.0,90.0,82.0,3192.8,3192.8,3192.8,3192.8,3192.9,3192.9,3192.9,3192.8,3192.9,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2026-03-03_17:17:03,14.0,91.0,87.0,91.0,90.0,82.0,3192.8,3192.8,3192.8,3192.9,3192.8,3192.9,3192.8,3192.8,3192.8,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2026-03-03_17:17:05,14.0,91.0,87.0,91.0,89.0,81.0,3192.8,3192.8,3192.8,3192.9,3192.8,3192.9,3192.9,3192.9,3192.8,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2026-03-03_17:17:07,14.0,91.0,87.0,91.0,90.0,83.0,3192.8,3192.9,3192.9,3192.8,3192.8,3192.9,3192.9,3192.8,3192.8,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2026-03-03_17:17:09,14.0,91.0,86.0,91.0,90.0,83.0,3192.8,3192.8,3192.9,3192.8,3192.8,3192.9,3192.9,3192.8,3192.8,99.4,99.5,99.5,99.5,99.0,99.0,99.5,99.5,99.5
2026-03-03_17:17:11,14.0,91.0,87.0,91.0,89.0,82.0,3192.8,3192.8,3192.9,3192.8,3192.8,3192.9,3192.8,3192.8,3192.9,98.6,98.5,98.5,98.5,99.0,98.5,98.5,99.0,98.5
2026-03-03_17:17:13,14.0,91.0,86.0,91.0,89.0,83.0,3192.8,3192.9,3192.8,3192.8,3192.8,3192.9,3192.8,3192.8,3192.8,97.4,97.5,97.5,97.0,97.5,98.0,97.0,97.1,97.0
2026-03-03_17:17:15,14.0,91.0,87.0,91.0,89.0,82.0,3192.8,3192.8,3192.8,3192.8,3192.8,3192.8,3192.8,3192.8,3192.8,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2026-03-03_17:17:17,14.0,91.0,87.0,91.0,89.0,83.0,3192.8,3192.8,3192.8,3192.8,3192.9,3192.9,3192.8,3192.8,3192.9,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2026-03-03_17:17:19,14.0,89.0,85.0,89.0,87.0,82.0,3192.8,3192.8,3192.8,3192.8,3192.8,3192.8,3192.8,3192.8,3192.8,98.6,99.0,98.5,98.5,98.0,98.5,98.5,98.5,99.0
2026-03-03_17:17:21,14.0,90.0,87.0,90.0,90.0,83.0,3192.8,3192.9,3192.9,3192.8,3192.8,3192.9,3192.9,3192.8,3192.8,98.9,99.0,98.5,99.0,99.0,99.0,99.0,99.0,99.0
2026-03-03_17:17:23,14.0,91.0,86.0,90.0,89.0,82.0,3192.9,3192.8,3192.8,3192.8,3192.8,3192.8,3192.8,3192.8,3192.8,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2026-03-03_17:17:25,14.0,92.0,86.0,91.0,90.0,83.0,3192.8,3192.9,3192.9,3192.8,3192.8,3192.8,3192.9,3192.8,3192.8,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2026-03-03_17:17:27,14.0,91.0,87.0,91.0,89.0,82.0,3192.8,3192.8,3192.9,3192.8,3192.8,3192.8,3192.9,3192.8,3192.8,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2026-03-03_17:17:29,14.0,90.0,87.0,90.0,90.0,82.0,3192.8,3192.8,3192.8,3192.8,3192.8,3192.8,3192.8,3192.8,3192.8,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2026-03-03_17:17:31,14.0,91.0,86.0,91.0,90.0,82.0,3192.8,3192.8,3192.8,3192.8,3192.8,3192.8,3192.8,3192.8,3192.8,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2026-03-03_17:17:33,14.0,91.0,86.0,91.0,90.0,84.0,3192.8,3192.8,3192.8,3192.8,3192.8,3192.8,3192.8,3192.8,3192.8,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2026-03-03_17:17:35,14.0,90.0,88.0,90.0,90.0,83.0,3192.8,3192.9,3192.8,3192.9,3192.8,3192.9,3192.8,3192.9,3192.8,97.3,97.5,97.5,97.0,97.5,97.0,97.0,97.5,97.5
2026-03-03_17:17:37,14.0,90.0,87.0,90.0,89.0,83.0,3192.8,3192.9,3192.8,3192.8,3192.9,3192.9,3192.9,3192.8,3192.8,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2026-03-03_17:17:39,14.0,90.0,87.0,90.0,89.0,82.0,3192.8,3192.8,3192.8,3192.8,3192.8,3192.8,3192.8,3192.8,3192.8,97.5,98.0,97.0,97.5,97.0,97.5,97.5,97.5,97.0
2026-03-03_17:17:41,14.0,91.0,87.0,91.0,89.0,84.0,3192.8,3192.8,3192.8,3192.8,3192.9,3192.8,3192.8,3192.8,3192.9,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2026-03-03_17:17:43,14.0,92.0,87.0,92.0,90.0,83.0,3192.8,3192.8,3192.8,3192.8,3192.8,3192.8,3192.8,3192.8,3192.8,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2026-03-03_17:17:45,14.0,91.0,86.0,91.0,91.0,83.0,3192.8,3192.8,3192.8,3192.8,3192.8,3192.8,3192.8,3192.8,3192.8,97.5,98.0,97.5,97.0,97.0,97.5,97.5,97.0,97.5
2026-03-03_17:17:47,14.0,92.0,87.0,91.0,91.0,83.0,3192.8,3192.8,3192.9,3192.8,3192.8,3192.9,3192.9,3192.8,3192.9,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2026-03-03_17:17:49,14.0,91.0,86.0,92.0,90.0,83.0,3192.8,3192.8,3192.8,3192.8,3192.8,3192.9,3192.8,3192.8,3192.8,97.5,97.5,97.0,97.5,97.5,98.0,97.0,97.5,97.0
2026-03-03_17:17:51,14.0,92.0,88.0,92.0,90.0,83.0,3192.8,3192.8,3192.8,3192.8,3192.8,3192.8,3192.8,3192.8,3192.8,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2026-03-03_17:17:53,14.0,90.0,86.0,91.0,89.0,83.0,3192.8,3192.9,3192.8,3192.8,3192.8,3192.9,3192.8,3192.8,3192.8,97.9,98.5,98.0,98.0,98.0,97.5,98.0,98.0,98.5
2026-03-03_17:17:55,14.0,90.0,86.0,91.0,90.0,83.0,3192.8,3192.8,3192.9,3192.8,3192.8,3192.8,3192.8,3192.8,3192.8,97.4,98.0,97.5,97.0,97.0,97.5,97.5,97.5,97.0
2026-03-03_17:17:57,14.0,92.0,88.0,92.0,91.0,83.0,3192.8,3192.8,3192.9,3192.9,3192.8,3192.8,3192.9,3192.8,3192.8,99.4,99.0,99.0,99.5,99.5,99.5,99.5,99.5,99.5
2026-03-03_17:17:59,14.0,93.0,87.0,93.0,91.0,84.0,3192.8,3192.8,3192.8,3192.8,3192.8,3192.8,3192.8,3192.8,3192.8,97.5,98.0,97.5,97.5,97.5,97.5,97.0,97.5,97.5
2026-03-03_17:18:01,14.0,92.0,88.0,92.0,89.0,83.0,3192.8,3192.8,3192.8,3192.8,3192.9,3192.8,3192.8,3192.8,3192.9,97.4,98.0,97.0,97.0,97.5,97.5,97.5,97.0,97.5
2026-03-03_17:18:03,14.0,92.0,87.0,92.0,90.0,84.0,3192.8,3192.9,3192.8,3192.8,3192.8,3192.8,3192.8,3192.8,3192.8,97.4,97.5,97.5,97.5,97.0,97.5,97.0,97.5,97.0
2026-03-03_17:18:05,14.0,92.0,87.0,92.0,91.0,83.0,3192.8,3192.9,3192.8,3192.8,3192.8,3192.9,3192.8,3192.9,3192.8,97.3,97.5,97.5,97.0,97.5,97.0,97.5,97.5,97.5
2026-03-03_17:18:07,14.0,91.0,87.0,90.0,91.0,85.0,3192.8,3192.8,3192.8,3192.8,3192.8,3192.8,3192.8,3192.8,3192.8,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2026-03-03_17:18:09,14.0,90.0,84.0,90.0,89.0,82.0,3192.8,3192.8,3192.8,3192.8,3192.8,3192.8,3192.8,3192.8,3192.9,97.7,98.0,97.5,98.0,97.5,98.0,97.5,97.5,97.5
2026-03-03_17:18:11,14.0,91.0,88.0,91.0,91.0,84.0,3192.8,3192.9,3192.9,3192.8,3192.8,3192.9,3192.9,3192.8,3192.8,99.7,99.5,99.5,99.5,100.0,99.5,99.5,99.5,99.5
2026-03-03_17:18:13,14.0,91.0,88.0,91.0,90.0,84.0,3192.8,3192.9,3192.9,3192.8,3192.9,3192.9,3192.8,3192.8,3192.9,97.4,98.0,97.5,97.5,97.0,97.5,97.5,97.5,97.5
2026-03-03_17:18:15,14.0,92.0,88.0,91.0,91.0,84.0,3192.8,3192.8,3192.8,3192.8,3192.8,3192.8,3192.8,3192.8,3192.8,97.5,98.0,97.0,97.0,97.5,97.5,97.0,97.5,97.0
2026-03-03_17:18:17,14.0,92.0,89.0,92.0,91.0,84.0,3192.8,3192.9,3192.9,3192.8,3192.8,3192.9,3192.9,3192.8,3192.9,97.4,97.5,97.5,97.5,97.5,97.5,97.5,97.0,97.5
2026-03-03_17:18:19,14.0,91.0,87.0,91.0,89.0,81.0,3192.8,3192.8,3192.8,3192.8,3192.8,3192.8,3192.8,3192.8,3192.8,97.6,98.0,97.5,97.5,97.5,97.5,97.5,98.0,98.0
2026-03-03_17:18:21,14.0,92.0,88.0,92.0,92.0,83.0,3192.8,3192.8,3192.8,3192.8,3192.8,3192.8,3192.8,3192.8,3192.9,97.4,97.5,97.5,97.5,97.0,98.0,97.5,97.5,97.0
2026-03-03_17:18:23,14.0,91.0,89.0,91.0,91.0,84.0,3192.8,3192.8,3192.8,3192.8,3192.8,3192.9,3192.9,3192.8,3192.8,97.5,98.0,97.0,97.0,97.5,97.5,97.0,97.5,97.5
2026-03-03_17:18:25,14.0,92.0,88.0,92.0,91.0,84.0,3192.8,3192.9,3192.8,3192.8,3192.9,3192.9,3192.9,3192.8,3192.9,97.3,97.5,97.5,97.5,97.0,97.5,97.5,97.5,97.0
2026-03-03_17:18:27,14.0,92.0,89.0,92.0,92.0,83.0,3192.8,3192.8,3192.8,3192.8,3192.8,3192.8,3192.8,3192.8,3192.8,97.5,98.0,97.0,97.0,97.5,97.5,97.0,97.5,97.5
2026-03-03_17:18:29,14.0,92.0,89.0,92.0,91.0,86.0,3192.8,3192.8,3192.8,3192.8,3192.8,3192.9,3192.8,3192.8,3192.8,97.5,97.5,97.5,97.5,97.0,97.5,97.5,98.0,97.1
2026-03-03_17:18:32,14.0,93.0,88.0,93.0,92.0,85.0,3192.8,3192.8,3192.8,3192.8,3192.8,3192.8,3192.8,3192.9,3192.8,97.5,98.0,97.5,97.0,97.5,97.5,97.5,97.5,98.0
2026-03-03_17:18:34,14.0,91.0,86.0,91.0,91.0,84.0,3192.8,3192.8,3192.9,3192.8,3192.8,3192.8,3192.9,3192.8,3192.8,95.0,95.0,94.6,95.0,95.1,95.0,94.6,95.0,95.0
2026-03-03_17:18:36,14.0,92.0,86.0,92.0,90.0,84.0,3192.8,3192.8,3192.8,3192.8,3192.9,3192.9,3192.8,3192.8,3192.9,97.4,98.0,97.5,97.5,97.0,97.5,97.5,97.0,97.0
2026-03-03_17:18:38,14.0,89.0,85.0,89.0,89.0,82.0,3192.8,3192.8,3192.8,3192.8,3192.8,3192.9,3192.9,3192.8,3192.8,95.0,95.0,95.0,94.6,95.0,95.0,95.0,95.5,95.0
2026-03-03_17:18:40,14.0,92.0,88.0,91.0,90.0,84.0,3192.8,3192.9,3192.8,3192.8,3192.8,3192.9,3192.9,3192.8,3192.8,97.3,97.5,97.0,97.5,97.5,97.0,97.5,97.0,97.0
2026-03-03_17:18:42,14.0,92.0,87.0,92.0,91.0,83.0,3192.8,3192.8,3192.8,3192.8,3192.8,3192.8,3192.9,3192.8,3192.8,97.4,97.5,97.5,97.0,97.0,98.0,97.0,97.5,97.5
2026-03-03_17:18:44,14.0,92.0,87.0,92.0,91.0,83.0,3192.8,3192.8,3192.8,3192.8,3192.8,3192.9,3192.8,3192.8,3192.9,97.3,97.5,97.5,97.5,97.5,97.0,97.5,97.5,97.5
2026-03-03_17:18:46,14.0,91.0,87.0,91.0,91.0,84.0,3192.8,3192.8,3192.9,3192.8,3192.9,3192.8,3192.8,3192.8,3192.9,95.0,95.0,94.6,95.0,95.0,95.0,95.0,95.0,94.6
2026-03-03_17:18:48,14.0,92.0,87.0,92.0,92.0,85.0,3192.8,3192.8,3192.8,3192.8,3192.8,3192.9,3192.8,3192.8,3192.8,97.5,97.5,97.5,97.0,97.0,98.0,97.5,97.0,97.5
2026-03-03_17:18:50,14.0,93.0,88.0,93.0,91.0,84.0,3192.8,3192.8,3192.8,3192.8,3192.8,3192.8,3192.8,3192.8,3192.8,97.3,98.0,97.0,97.5,97.5,97.0,97.0,97.5,97.0
2026-03-03_17:18:52,14.0,92.0,88.0,93.0,91.0,85.0,3192.8,3192.8,3192.8,3192.8,3192.8,3192.8,3192.9,3192.8,3192.8,97.5,97.5,97.5,97.0,97.5,97.5,97.5,97.5,97.5
2026-03-03_17:18:54,14.0,92.0,88.0,92.0,91.0,84.0,3192.8,3192.8,3192.8,3192.8,3192.8,3192.8,3192.8,3192.8,3192.9,97.4,97.5,97.5,98.0,97.0,97.5,97.0,97.5,97.1
2026-03-03_17:18:56,14.0,92.0,89.0,92.0,91.0,83.0,3192.8,3192.8,3192.8,3192.8,3192.8,3192.8,3192.9,3192.8,3192.8,97.4,98.0,97.0,97.0,97.5,97.5,97.5,97.5,97.5
2026-03-03_17:18:58,14.0,92.0,88.0,92.0,91.0,84.0,3192.8,3192.8,3192.8,3192.9,3192.8,3192.8,3192.8,3192.9,3192.8,97.5,98.0,97.5,97.5,97.0,97.0,97.5,97.5,97.5
2026-03-03_17:19:00,14.0,87.0,83.0,87.0,86.0,80.0,3192.8,3192.8,3192.8,3192.8,3192.9,3192.8,3192.8,3192.9,3192.8,97.2,97.5,97.0,97.5,97.0,97.5,96.6,97.0,97.0
2026-03-03_17:19:02,14.0,93.0,87.0,93.0,91.0,83.0,3192.8,3192.8,3192.8,3192.8,3192.8,3192.8,3192.8,3192.8,3192.8,97.9,98.0,98.0,97.5,98.0,98.0,98.0,98.0,98.0
2026-03-03_17:19:04,14.0,92.0,88.0,91.0,91.0,85.0,3192.8,3192.9,3192.8,3192.8,3192.9,3192.9,3192.8,3192.8,3192.8,97.4,97.5,97.5,97.5,97.5,97.5,97.5,97.0,97.0
2026-03-03_17:19:06,14.0,91.0,87.0,91.0,91.0,83.0,3192.8,3192.9,3192.8,3192.8,3192.8,3192.8,3192.8,3192.8,3192.8,97.3,97.5,97.0,97.0,97.0,97.5,97.0,97.5,97.5
2026-03-03_17:19:08,14.0,91.0,87.0,91.0,91.0,84.0,3192.8,3192.8,3192.8,3192.8,3192.8,3192.8,3192.8,3192.8,3192.8,97.1,97.5,97.0,97.0,97.5,97.0,97.0,97.0,97.0
2026-03-03_17:19:10,14.0,91.0,87.0,91.0,90.0,84.0,3192.8,3192.9,3192.8,3192.8,3192.8,3192.9,3192.8,3192.8,3192.8,95.3,95.0,95.5,95.5,95.0,95.0,95.5,95.1,95.0
2026-03-03_17:19:12,14.0,91.0,87.0,91.0,90.0,82.0,3192.8,3192.8,3192.9,3192.8,3192.8,3192.8,3192.8,3192.9,3192.8,97.3,97.5,97.0,97.0,98.0,97.5,97.0,97.5,97.5
2026-03-03_17:19:14,14.0,91.0,88.0,91.0,90.0,85.0,3192.8,3192.9,3192.8,3192.8,3192.8,3192.8,3192.9,3192.9,3192.8,97.5,97.5,97.5,97.5,97.5,97.5,97.5,97.0,97.5
2026-03-03_17:19:16,14.0,90.0,86.0,90.0,90.0,84.0,3192.8,3192.8,3192.9,3192.8,3192.8,3192.9,3192.9,3192.8,3192.8,97.3,97.5,97.5,97.5,97.0,97.5,97.0,97.5,97.0
2026-03-03_17:19:18,14.0,91.0,87.0,91.0,91.0,83.0,3192.8,3192.9,3192.9,3192.8,3192.8,3192.9,3192.8,3192.8,3192.8,99.4,100.0,99.5,99.0,99.5,99.5,99.5,99.5,99.5
2026-03-03_17:19:20,14.0,92.0,87.0,91.0,91.0,83.0,3192.8,3192.8,3192.8,3192.8,3192.8,3192.8,3192.8,3192.8,3192.8,97.4,97.5,97.0,97.5,97.5,97.5,97.5,97.5,97.5
2026-03-03_17:19:22,14.0,91.0,86.0,91.0,91.0,79.0,3193.3,3192.8,3192.8,3192.8,3192.8,3192.9,3192.9,3192.9,3192.9,97.3,97.0,97.0,97.0,97.5,97.0,97.0,97.5,97.0
2026-03-03_17:19:24,14.0,89.0,83.0,89.0,89.0,82.0,3192.8,3192.9,3192.8,3192.8,3192.9,3192.9,3192.9,3192.9,3192.8,97.4,97.5,97.5,97.0,97.5,97.5,97.0,97.0,97.0
2026-03-03_17:19:26,14.0,89.0,85.0,89.0,88.0,82.0,3192.8,3192.8,3192.8,3192.8,3192.9,3192.9,3192.8,3192.8,3192.8,97.4,98.0,97.0,97.5,97.5,97.5,97.5,97.5,97.5
2026-03-03_17:19:28,14.0,91.0,87.0,91.0,90.0,84.0,3192.8,3192.8,3192.9,3192.8,3192.8,3192.8,3192.8,3192.8,3192.8,98.3,98.0,98.5,98.0,98.5,98.0,98.0,98.5,98.0
2026-03-03_17:19:30,14.0,92.0,86.0,92.0,90.0,85.0,3192.8,3192.9,3192.9,3192.8,3192.8,3192.9,3192.8,3192.8,3192.8,97.3,97.5,97.0,97.5,97.0,97.5,97.5,97.0,97.5
2026-03-03_17:19:32,14.0,91.0,87.0,91.0,90.0,83.0,3192.8,3192.8,3192.8,3192.8,3192.8,3192.8,3192.8,3192.8,3192.8,97.4,98.0,97.5,97.5,98.0,97.0,97.0,97.5,97.0
2026-03-03_17:19:34,14.0,92.0,86.0,92.0,90.0,83.0,3192.8,3192.8,3192.8,3192.8,3192.9,3192.9,3192.9,3192.8,3192.9,99.2,99.0,99.0,99.0,99.0,99.5,99.5,99.0,99.0
2026-03-03_17:19:36,14.0,91.0,87.0,91.0,90.0,85.0,3192.8,3192.8,3192.8,3192.8,3192.8,3192.8,3192.9,3192.8,3192.8,98.3,98.5,98.5,98.5,98.5,98.0,98.0,98.5,98.5
2026-03-03_17:19:38,14.0,91.0,87.0,91.0,90.0,83.0,3192.8,3192.8,3192.8,3192.8,3192.8,3192.8,3192.8,3192.8,3192.8,97.5,97.5,97.0,97.5,97.5,97.5,97.5,97.5,97.0
2026-03-03_17:19:40,14.0,91.0,86.0,91.0,90.0,83.0,3192.8,3192.8,3192.8,3192.8,3192.8,3192.8,3192.8,3192.8,3192.9,99.2,99.5,99.0,99.0,99.0,99.0,99.0,99.0,99.5
