Time,"Temp:Acpitz,0","Temp:PackageId0,0","Temp:Core0,0","Temp:Core1,0","Temp:Core2,0","Temp:Core3,0",Frequency:Avg,Frequency:Core 0,Frequency:Core 1,Frequency:Core 2,Frequency:Core 3,Frequency:Core 4,Frequency:Core 5,Frequency:Core 6,Frequency:Core 7,Util:Avg,Util:Core 0,Util:Core 1,Util:Core 2,Util:Core 3,Util:Core 4,Util:Core 5,Util:Core 6,Util:Core 7
2026-02-27_18:07:33,14.0,87.0,82.0,87.0,86.0,78.0,3192.9,3193.0,3192.9,3192.9,3192.9,3193.0,3192.9,3193.0,3192.9,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2026-02-27_18:07:35,14.0,88.0,82.0,87.0,88.0,78.0,3192.9,3193.0,3192.9,3192.9,3192.9,3193.0,3192.9,3192.9,3192.9,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2026-02-27_18:07:37,14.0,88.0,83.0,87.0,87.0,79.0,3192.9,3193.0,3192.9,3192.9,3192.9,3192.9,3192.9,3192.9,3192.9,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2026-02-27_18:07:39,14.0,88.0,83.0,87.0,88.0,80.0,3192.9,3193.0,3193.0,3193.0,3193.0,3193.0,3192.9,3193.0,3192.9,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2026-02-27_18:07:41,14.0,88.0,83.0,88.0,89.0,80.0,3192.9,3192.9,3192.9,3192.9,3192.9,3192.9,3192.9,3192.9,3192.9,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2026-02-27_18:07:43,14.0,89.0,83.0,89.0,87.0,82.0,3192.9,3192.9,3192.9,3192.9,3193.0,3192.9,3193.0,3193.0,3193.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2026-02-27_18:07:45,14.0,89.0,86.0,89.0,89.0,81.0,3192.9,3193.0,3193.0,3192.9,3192.9,3192.9,3193.0,3192.9,3192.9,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2026-02-27_18:07:47,14.0,90.0,85.0,89.0,90.0,81.0,3192.9,3193.0,3192.9,3192.9,3192.9,3193.0,3192.9,3192.9,3192.9,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2026-02-27_18:07:49,14.0,90.0,86.0,90.0,90.0,81.0,3192.9,3193.0,3193.0,3192.9,3192.9,3193.0,3193.0,3192.9,3192.9,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2026-02-27_18:07:51,14.0,90.0,86.0,89.0,89.0,82.0,3192.9,3193.0,3192.9,3192.9,3193.0,3193.0,3193.0,3192.9,3193.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2026-02-27_18:07:53,14.0,91.0,86.0,91.0,90.0,82.0,3192.9,3193.0,3193.0,3193.0,3192.9,3193.0,3193.0,3193.0,3192.9,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2026-02-27_18:07:55,14.0,91.0,86.0,90.0,90.0,83.0,3192.9,3192.9,3192.9,3192.9,3192.9,3192.9,3192.9,3192.9,3193.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2026-02-27_18:07:57,14.0,92.0,87.0,91.0,91.0,83.0,3192.9,3192.9,3192.9,3193.0,3192.9,3192.9,3192.9,3192.9,3192.9,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2026-02-27_18:07:59,14.0,91.0,87.0,91.0,90.0,82.0,3192.9,3192.9,3193.0,3193.0,3192.9,3193.0,3193.0,3193.0,3192.9,98.2,98.5,98.5,98.0,98.5,98.0,98.0,98.5,98.5
2026-02-27_18:08:01,14.0,88.0,82.0,87.0,88.0,80.0,3192.9,3193.0,3192.9,3192.9,3193.0,3193.0,3192.9,3192.9,3193.0,97.7,98.0,97.5,97.5,97.5,97.5,97.5,97.5,98.0
2026-02-27_18:08:03,14.0,91.0,87.0,91.0,90.0,82.0,3192.9,3193.0,3193.0,3192.9,3192.9,3193.0,3193.0,3192.9,3192.9,99.7,99.5,100.0,100.0,99.5,100.0,99.5,99.5,99.5
2026-02-27_18:08:05,14.0,92.0,86.0,91.0,91.0,83.0,3192.9,3192.9,3193.0,3192.9,3192.9,3193.0,3193.0,3193.0,3192.9,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2026-02-27_18:08:07,14.0,91.0,85.0,90.0,91.0,82.0,3192.9,3192.9,3193.0,3192.9,3192.9,3193.0,3192.9,3192.9,3192.9,97.7,98.0,97.5,97.5,98.0,97.5,97.5,98.0,98.0
2026-02-27_18:08:09,14.0,89.0,87.0,90.0,89.0,83.0,3192.9,3193.0,3193.0,3192.9,3192.9,3192.9,3192.9,3193.0,3192.9,97.5,97.5,97.5,97.5,97.0,98.0,97.5,97.5,97.5
2026-02-27_18:08:11,14.0,92.0,87.0,91.0,92.0,84.0,3192.9,3193.0,3193.0,3192.9,3192.9,3193.0,3193.0,3192.9,3193.0,99.7,100.0,99.5,99.5,100.0,99.5,100.0,99.5,99.5
2026-02-27_18:08:13,14.0,91.0,88.0,91.0,91.0,83.0,3192.9,3192.9,3192.9,3192.9,3192.9,3192.9,3192.9,3192.9,3193.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2026-02-27_18:08:15,14.0,91.0,87.0,91.0,90.0,83.0,3192.9,3192.9,3192.9,3192.9,3192.9,3192.9,3192.9,3192.9,3192.9,97.6,97.5,97.5,97.5,97.5,97.5,97.5,97.5,98.0
2026-02-27_18:08:17,14.0,91.0,87.0,90.0,91.0,82.0,3192.9,3193.0,3192.9,3193.0,3193.0,3192.9,3192.9,3192.9,3193.0,97.4,97.5,97.5,97.5,97.5,97.5,97.0,97.5,97.0
2026-02-27_18:08:19,14.0,92.0,87.0,92.0,92.0,83.0,3192.9,3193.0,3192.9,3193.0,3193.0,3193.0,3193.0,3192.9,3193.0,97.4,97.5,97.0,97.0,97.0,97.5,97.5,98.0,97.5
2026-02-27_18:08:21,14.0,91.0,89.0,92.0,92.0,83.0,3192.9,3193.0,3192.9,3192.9,3192.9,3192.9,3192.9,3192.9,3192.9,99.8,100.0,100.0,100.0,100.0,99.5,100.0,100.0,99.5
2026-02-27_18:08:23,14.0,93.0,88.0,91.0,93.0,84.0,3192.9,3193.0,3193.0,3192.9,3193.0,3193.0,3193.0,3192.9,3193.0,97.5,97.5,97.0,97.0,97.0,98.5,97.5,97.0,97.5
2026-02-27_18:08:25,14.0,92.0,88.0,92.0,92.0,85.0,3192.9,3193.0,3192.9,3192.9,3193.0,3193.0,3192.9,3192.9,3192.9,97.4,97.5,97.5,97.5,97.5,97.5,97.0,97.5,97.5
2026-02-27_18:08:27,14.0,91.0,88.0,91.0,91.0,85.0,3192.9,3193.0,3192.9,3192.9,3192.9,3193.0,3193.0,3192.9,3193.0,95.1,95.1,95.0,95.1,95.0,94.6,95.0,95.5,95.5
2026-02-27_18:08:29,14.0,92.0,88.0,91.0,92.0,84.0,3192.9,3192.9,3192.9,3192.9,3192.9,3192.9,3192.9,3192.9,3192.9,97.4,98.0,97.0,97.0,97.0,97.5,97.0,97.0,97.5
2026-02-27_18:08:31,14.0,93.0,89.0,92.0,93.0,84.0,3192.9,3193.0,3193.0,3192.9,3192.9,3193.0,3193.0,3192.9,3192.9,97.5,97.5,97.5,97.5,98.0,97.5,98.0,97.5,97.5
2026-02-27_18:08:33,14.0,93.0,88.0,93.0,91.0,84.0,3192.9,3192.9,3193.0,3192.9,3192.9,3192.9,3193.0,3193.0,3192.9,97.4,97.5,97.0,97.5,97.1,97.5,97.0,97.5,97.5
2026-02-27_18:08:35,14.0,93.0,89.0,92.0,93.0,84.0,3192.9,3193.0,3192.9,3193.0,3192.9,3193.0,3192.9,3193.0,3192.9,95.0,95.0,95.0,94.6,95.0,94.6,95.0,95.0,94.6
2026-02-27_18:08:37,14.0,92.0,88.0,92.0,92.0,84.0,3192.9,3193.0,3193.0,3192.9,3193.0,3193.0,3193.0,3192.9,3192.9,97.4,97.5,97.5,97.5,97.5,97.5,97.5,97.5,97.5
2026-02-27_18:08:39,14.0,93.0,88.0,92.0,93.0,84.0,3192.9,3192.9,3193.0,3193.0,3192.9,3193.0,3193.0,3193.0,3193.0,95.0,94.6,94.6,95.0,94.6,95.0,95.0,95.5,95.0
2026-02-27_18:08:41,14.0,90.0,85.0,90.0,89.0,83.0,3192.9,3193.0,3192.9,3193.0,3192.9,3193.0,3192.9,3192.9,3192.9,97.2,97.5,97.0,97.0,97.0,97.0,97.0,97.5,97.0
2026-02-27_18:08:43,14.0,92.0,89.0,92.0,92.0,86.0,3192.9,3193.0,3192.9,3192.9,3192.9,3193.0,3193.0,3192.9,3192.9,95.3,95.0,95.5,95.5,95.5,95.5,95.0,95.5,95.5
2026-02-27_18:08:45,14.0,93.0,89.0,92.0,93.0,85.0,3192.9,3193.0,3193.0,3193.0,3193.0,3193.0,3193.0,3193.0,3193.0,97.5,97.5,97.0,97.0,97.5,97.5,97.5,97.0,97.5
2026-02-27_18:08:47,14.0,92.0,88.0,92.0,92.0,84.0,3192.9,3193.0,3193.0,3192.9,3193.0,3193.0,3192.9,3192.9,3193.0,97.1,97.5,97.0,97.0,97.0,97.5,97.0,97.5,97.0
2026-02-27_18:08:49,14.0,94.0,88.0,94.0,93.0,85.0,3192.9,3193.0,3193.0,3192.9,3192.9,3193.0,3193.0,3192.9,3192.9,95.4,95.0,95.0,95.0,95.0,96.0,95.0,95.5,95.0
2026-02-27_18:08:51,14.0,93.0,88.0,93.0,92.0,84.0,3192.9,3193.0,3192.9,3192.9,3192.9,3193.0,3193.0,3192.9,3192.9,97.0,97.5,97.0,97.0,97.0,97.0,97.0,97.0,97.5
2026-02-27_18:08:53,14.0,94.0,88.0,93.0,94.0,85.0,3192.9,3192.9,3193.0,3192.9,3193.0,3193.0,3193.0,3193.0,3193.0,95.3,95.0,95.5,95.5,95.1,95.1,95.0,95.5,95.0
2026-02-27_18:08:55,14.0,93.0,88.0,93.0,92.0,85.0,3192.9,3193.0,3193.0,3192.9,3193.0,3193.0,3193.0,3192.9,3193.0,97.3,97.5,97.0,97.0,97.5,97.5,97.5,97.5,97.5
2026-02-27_18:08:57,14.0,93.0,88.0,92.0,93.0,85.0,3192.9,3192.9,3192.9,3192.9,3193.0,3192.9,3193.0,3193.0,3192.9,97.1,97.5,97.0,97.0,97.0,97.0,97.0,96.5,97.0
2026-02-27_18:08:59,14.0,94.0,89.0,93.0,92.0,85.0,3192.9,3193.0,3193.0,3193.0,3192.9,3193.0,3193.0,3193.0,3192.9,95.4,95.5,95.5,95.1,95.0,96.0,95.0,95.5,95.5
2026-02-27_18:09:01,14.0,89.0,84.0,89.0,89.0,82.0,3192.9,3193.0,3192.9,3192.9,3192.9,3192.9,3192.9,3193.0,3193.0,96.8,97.0,96.5,97.0,97.0,97.0,97.0,97.0,97.0
2026-02-27_18:09:03,14.0,93.0,89.0,92.0,93.0,85.0,3192.9,3192.9,3192.9,3192.9,3192.9,3192.9,3192.9,3192.9,3192.9,95.7,95.5,95.5,95.5,95.5,96.0,95.5,95.5,95.0
2026-02-27_18:09:05,14.0,92.0,88.0,91.0,91.0,84.0,3192.9,3192.9,3192.9,3192.9,3192.9,3192.9,3192.9,3192.9,3192.9,96.8,97.0,96.5,96.5,96.6,97.0,96.5,96.6,97.0
2026-02-27_18:09:07,14.0,93.0,88.0,92.0,92.0,85.0,3192.9,3193.0,3192.9,3192.9,3192.9,3192.9,3192.9,3192.9,3192.9,95.5,95.5,95.5,95.5,95.5,95.5,95.5,95.5,96.0
2026-02-27_18:09:10,14.0,92.0,88.0,92.0,92.0,85.0,3192.9,3192.9,3192.9,3192.9,3192.9,3192.9,3192.9,3193.0,3192.9,96.8,97.0,96.5,96.5,97.0,96.5,96.5,97.0,97.0
2026-02-27_18:09:12,14.0,93.0,88.0,92.0,92.0,85.0,3192.9,3193.0,3192.9,3192.9,3193.0,3193.0,3193.0,3192.9,3192.9,95.6,95.5,96.0,95.5,95.6,96.0,95.5,95.5,95.5
2026-02-27_18:09:14,14.0,92.0,88.0,92.0,91.0,84.0,3192.9,3193.0,3192.9,3192.9,3193.0,3193.0,3193.0,3192.9,3193.0,96.8,97.0,96.5,97.0,96.5,97.0,96.6,97.0,97.0
2026-02-27_18:09:16,14.0,92.0,88.0,92.0,92.0,84.0,3192.9,3193.0,3192.9,3192.9,3192.9,3193.0,3192.9,3192.9,3192.9,97.5,97.5,97.0,97.5,97.5,97.5,97.5,97.5,97.0
2026-02-27_18:09:18,14.0,91.0,88.0,91.0,91.0,84.0,3192.9,3193.0,3193.0,3192.9,3193.0,3193.0,3192.9,3192.9,3193.0,95.0,95.0,95.0,94.6,95.0,95.5,95.0,94.6,95.5
2026-02-27_18:09:20,14.0,93.0,88.0,92.0,93.0,84.0,3192.9,3193.0,3193.0,3192.9,3192.9,3192.9,3193.0,3193.0,3192.9,97.4,97.5,97.5,97.5,97.5,97.5,97.0,97.5,97.0
2026-02-27_18:09:22,14.0,91.0,89.0,91.0,91.0,84.0,3192.9,3193.0,3193.0,3193.0,3192.9,3193.0,3193.0,3193.0,3192.9,95.0,95.0,94.6,95.0,95.0,94.6,95.0,95.0,95.0
2026-02-27_18:09:24,14.0,92.0,88.0,92.0,92.0,84.0,3192.9,3193.0,3193.0,3192.9,3192.9,3193.0,3192.9,3192.9,3192.9,97.4,97.5,97.5,97.0,97.0,98.0,97.5,97.0,97.5
2026-02-27_18:09:26,14.0,92.0,87.0,92.0,92.0,84.0,3192.9,3193.0,3193.0,3192.9,3192.9,3193.0,3192.9,3192.9,3192.9,95.2,95.0,95.5,95.0,95.0,95.0,95.0,95.1,95.5
2026-02-27_18:09:28,14.0,91.0,86.0,90.0,91.0,83.0,3192.9,3193.0,3193.0,3192.9,3192.9,3193.0,3193.0,3192.9,3192.9,97.1,97.5,97.0,97.0,97.5,97.0,97.0,97.0,97.0
2026-02-27_18:09:30,14.0,93.0,88.0,93.0,92.0,84.0,3192.9,3192.9,3192.9,3192.9,3192.9,3192.9,3192.9,3192.9,3192.9,95.3,95.5,95.1,95.0,95.0,95.0,95.5,96.0,95.5
2026-02-27_18:09:32,14.0,92.0,88.0,91.0,92.0,84.0,3192.9,3192.9,3192.9,3192.9,3192.9,3193.0,3193.0,3192.9,3192.9,97.1,97.0,97.0,97.0,97.0,97.5,97.0,97.0,97.0
2026-02-27_18:09:34,14.0,90.0,86.0,90.0,90.0,83.0,3192.9,3192.9,3193.0,3192.9,3192.9,3193.0,3193.0,3193.0,3192.9,95.2,95.0,95.0,95.0,95.0,96.0,94.6,96.0,94.6
2026-02-27_18:09:36,14.0,92.0,87.0,92.0,93.0,83.0,3192.9,3193.0,3192.9,3192.9,3192.9,3193.0,3192.9,3192.9,3192.9,97.5,97.5,97.0,97.0,97.5,97.5,97.5,97.5,97.5
2026-02-27_18:09:38,14.0,92.0,88.0,92.0,92.0,85.0,3192.9,3193.0,3192.9,3192.9,3192.9,3193.0,3192.9,3192.9,3192.9,97.5,97.5,97.5,98.0,97.0,98.0,97.5,97.5,97.5
2026-02-27_18:09:40,14.0,92.0,87.0,92.0,92.0,84.0,3192.9,3192.9,3193.0,3192.9,3192.9,3193.0,3193.0,3193.0,3192.9,97.4,98.0,97.0,97.0,97.5,97.5,97.5,97.5,98.0
2026-02-27_18:09:42,14.0,91.0,87.0,91.0,91.0,85.0,3192.9,3193.0,3192.9,3192.9,3192.9,3193.0,3193.0,3192.9,3192.9,95.2,95.0,95.0,95.0,95.0,95.0,94.6,95.5,95.0
2026-02-27_18:09:44,14.0,93.0,88.0,93.0,93.0,85.0,3192.9,3193.0,3193.0,3192.9,3192.9,3192.9,3192.9,3193.0,3192.9,97.5,97.5,98.0,97.0,97.5,97.5,97.5,97.5,97.5
2026-02-27_18:09:46,14.0,93.0,89.0,92.0,93.0,84.0,3193.0,3192.9,3193.0,3192.9,3192.9,3192.9,3193.0,3192.9,3192.9,95.2,95.0,95.0,95.5,95.5,95.5,95.0,95.0,95.0
2026-02-27_18:09:48,14.0,90.0,86.0,90.0,90.0,82.0,3192.9,3192.9,3193.0,3192.9,3192.9,3192.9,3193.0,3192.9,3193.0,97.1,97.5,97.0,97.0,97.0,97.5,97.5,97.5,97.0
2026-02-27_18:09:50,14.0,93.0,89.0,93.0,93.0,85.0,3192.9,3193.0,3193.0,3193.0,3192.9,3193.0,3193.0,3192.9,3192.9,95.4,95.1,95.5,95.1,95.5,95.5,95.1,95.5,95.5
2026-02-27_18:09:52,14.0,93.0,88.0,92.0,91.0,85.0,3192.9,3192.9,3192.9,3192.9,3192.9,3193.0,3192.9,3192.9,3193.0,97.2,97.5,96.6,97.0,97.0,97.5,97.0,97.0,96.6
2026-02-27_18:09:54,14.0,90.0,87.0,90.0,90.0,84.0,3192.9,3192.9,3192.9,3192.9,3193.0,3193.0,3192.9,3192.9,3193.0,95.0,95.5,95.0,95.0,95.5,95.5,95.0,94.6,95.0
2026-02-27_18:09:56,14.0,92.0,88.0,92.0,92.0,84.0,3192.9,3193.0,3193.0,3192.9,3192.9,3192.9,3193.0,3192.9,3192.9,97.5,97.5,97.5,97.5,97.5,97.5,97.0,97.5,97.5
2026-02-27_18:09:58,14.0,93.0,88.0,91.0,93.0,85.0,3192.9,3193.0,3193.0,3192.9,3192.9,3193.0,3193.0,3193.0,3192.9,95.0,95.0,95.0,95.0,95.0,95.5,95.0,95.0,95.0
2026-02-27_18:10:00,14.0,92.0,88.0,92.0,92.0,86.0,3192.9,3192.9,3192.9,3192.9,3192.9,3193.0,3192.9,3193.0,3192.9,97.5,97.5,97.0,97.5,97.5,97.5,97.5,97.5,97.5
2026-02-27_18:10:02,14.0,92.0,88.0,93.0,92.0,84.0,3192.9,3193.0,3192.9,3193.0,3192.9,3193.0,3193.0,3192.9,3192.9,95.2,95.0,95.0,95.0,95.5,96.0,95.0,95.0,94.6
2026-02-27_18:10:04,14.0,90.0,86.0,91.0,91.0,83.0,3192.9,3193.0,3193.0,3192.9,3193.0,3193.0,3192.9,3192.9,3193.0,97.2,97.5,97.0,97.0,97.0,97.0,97.0,97.5,97.0
2026-02-27_18:10:06,14.0,93.0,87.0,93.0,93.0,85.0,3192.9,3192.9,3192.9,3192.9,3192.9,3193.0,3193.0,3192.9,3193.0,95.3,95.0,95.1,95.0,95.0,96.0,95.0,95.5,95.5
2026-02-27_18:10:08,14.0,92.0,88.0,92.0,93.0,85.0,3192.9,3192.9,3192.9,3193.0,3192.9,3193.0,3192.9,3192.9,3192.9,97.2,97.5,98.0,97.0,97.0,97.0,97.0,97.0,96.6
2026-02-27_18:10:10,14.0,90.0,85.0,90.0,92.0,83.0,3192.9,3192.9,3192.9,3192.9,3192.9,3192.9,3192.9,3192.9,3192.9,95.1,95.0,95.0,95.0,95.0,95.5,95.0,95.5,95.0
2026-02-27_18:10:12,14.0,92.0,89.0,92.0,92.0,84.0,3192.9,3192.9,3192.9,3192.9,3192.9,3193.0,3192.9,3192.9,3192.9,97.6,97.5,97.5,97.5,97.5,98.0,97.5,98.0,97.5
2026-02-27_18:10:14,14.0,92.0,88.0,91.0,93.0,84.0,3192.9,3192.9,3193.0,3192.9,3192.9,3193.0,3193.0,3192.9,3192.9,95.0,95.0,95.0,95.0,95.0,94.5,95.5,95.0,95.0
2026-02-27_18:10:16,14.0,93.0,87.0,92.0,92.0,84.0,3192.9,3193.0,3192.9,3192.9,3193.0,3193.0,3192.9,3192.9,3193.0,97.5,97.5,97.5,97.0,98.0,97.5,97.0,97.5,97.5
2026-02-27_18:10:18,14.0,91.0,88.0,91.0,91.0,85.0,3192.9,3192.9,3193.0,3192.9,3192.9,3192.9,3192.9,3192.9,3192.9,95.1,95.5,95.0,95.5,95.0,95.5,95.0,95.0,95.0
2026-02-27_18:10:20,14.0,92.0,89.0,92.0,93.0,85.0,3192.9,3193.0,3193.0,3192.9,3192.9,3193.0,3193.0,3192.9,3192.9,97.4,97.5,97.0,97.0,97.5,97.5,97.5,97.0,97.0
2026-02-27_18:10:22,14.0,92.0,88.0,91.0,92.0,86.0,3192.9,3193.0,3193.0,3192.9,3192.9,3193.0,3192.9,3192.9,3193.0,94.9,95.0,95.0,95.0,94.6,95.0,94.6,95.0,95.0
2026-02-27_18:10:24,14.0,89.0,85.0,89.0,89.0,83.0,3192.9,3192.9,3192.9,3193.0,3192.9,3192.9,3192.9,3193.0,3193.0,97.1,97.0,97.0,97.0,97.5,97.0,97.0,97.0,97.0
2026-02-27_18:10:26,14.0,94.0,90.0,92.0,93.0,85.0,3193.0,3193.0,3192.9,3192.9,3192.9,3193.0,3192.9,3192.9,3192.9,95.3,95.5,95.0,95.5,95.1,96.0,95.5,95.0,95.0
2026-02-27_18:10:28,14.0,92.0,89.0,92.0,92.0,85.0,3192.9,3193.0,3192.9,3192.9,3193.0,3192.9,3192.9,3192.9,3192.9,97.5,97.0,97.0,97.0,97.5,97.5,98.0,98.0,97.0
2026-02-27_18:10:30,14.0,90.0,87.0,91.0,91.0,84.0,3192.9,3192.9,3192.9,3192.9,3193.0,3192.9,3192.9,3192.9,3193.0,95.5,95.1,95.0,95.0,95.0,95.0,96.0,98.0,95.1
2026-02-27_18:10:32,14.0,93.0,89.0,92.0,92.0,86.0,3192.9,3192.9,3192.9,3192.9,3192.9,3192.9,3192.9,3192.9,3192.9,97.7,98.0,98.0,97.5,97.5,98.0,98.5,97.5,97.5
2026-02-27_18:10:34,14.0,93.0,89.0,93.0,92.0,85.0,3192.9,3192.9,3192.9,3192.9,3193.0,3193.0,3192.9,3192.9,3193.0,95.3,95.5,95.0,95.0,95.0,95.5,96.0,95.0,94.6
2026-02-27_18:10:36,14.0,94.0,89.0,93.0,93.0,85.0,3192.9,3192.9,3193.0,3192.9,3192.9,3192.9,3192.9,3192.9,3193.0,97.8,97.5,97.5,97.5,98.0,98.0,98.0,98.0,98.5
2026-02-27_18:10:38,14.0,93.0,89.0,92.0,93.0,86.0,3192.9,3193.0,3193.0,3193.0,3192.9,3193.0,3192.9,3193.0,3192.9,95.2,95.0,95.0,94.6,95.0,95.0,95.5,95.5,94.6
2026-02-27_18:10:40,14.0,91.0,86.0,91.0,91.0,85.0,3192.9,3192.9,3192.9,3192.9,3193.0,3192.9,3192.9,3192.9,3193.0,89.5,89.1,89.1,89.1,89.1,90.5,90.9,89.5,89.1
2026-02-27_18:10:42,14.0,93.0,89.0,92.0,93.0,86.0,3192.9,3192.9,3193.0,3192.9,3193.0,3192.9,3192.9,3192.9,3193.0,93.1,93.1,93.1,93.0,93.1,93.1,93.1,93.5,93.1
2026-02-27_18:10:44,14.0,92.0,88.0,91.0,92.0,86.0,3192.9,3192.9,3192.9,3193.0,3192.9,3192.9,3192.9,3193.0,3192.9,90.9,90.6,90.1,90.1,90.1,92.4,92.4,91.5,90.0
2026-02-27_18:10:46,14.0,89.0,86.0,89.0,89.0,82.0,3192.9,3192.9,3192.9,3192.9,3193.0,3192.9,3192.9,3193.0,3193.0,83.7,83.5,83.2,83.2,84.2,84.0,83.6,84.3,83.7
2026-02-27_18:10:48,14.0,91.0,87.0,90.0,91.0,83.0,3192.9,3192.9,3192.9,3192.9,3192.9,3193.0,3192.9,3192.9,3192.9,92.9,93.0,92.6,93.1,92.6,92.6,93.1,93.1,93.1
2026-02-27_18:10:50,14.0,92.0,89.0,92.0,92.0,85.0,3192.9,3193.0,3193.0,3192.9,3193.0,3193.0,3193.0,3192.9,3193.0,90.5,90.6,90.6,90.1,90.5,90.6,90.6,90.5,90.1
2026-02-27_18:10:52,14.0,93.0,88.0,92.0,93.0,86.0,3192.9,3193.0,3193.0,3192.9,3192.9,3192.9,3193.0,3192.9,3192.9,92.7,92.5,93.0,93.1,92.6,92.6,92.5,92.6,93.0
2026-02-27_18:10:54,14.0,88.0,85.0,90.0,89.0,82.0,3193.0,3192.9,3193.0,3192.9,3193.0,3192.9,3192.9,3193.0,3192.9,90.2,90.6,90.1,90.1,90.1,90.1,90.1,90.1,90.6
2026-02-27_18:10:56,14.0,94.0,89.0,92.0,92.0,85.0,3192.9,3193.0,3192.9,3192.9,3192.9,3193.0,3192.9,3192.9,3192.9,93.2,93.1,93.1,93.1,93.1,93.1,93.1,93.1,93.1
2026-02-27_18:10:58,14.0,93.0,89.0,93.0,93.0,86.0,3192.9,3193.0,3192.9,3192.9,3193.0,3193.0,3193.0,3192.9,3193.0,93.0,93.0,92.6,93.1,93.6,93.0,92.6,93.0,93.1
2026-02-27_18:11:00,14.0,87.0,83.0,87.0,88.0,82.0,3193.5,3193.0,3193.0,3193.0,3192.9,3193.0,3193.0,3193.0,3192.9,90.0,89.7,90.1,90.5,89.6,90.1,90.0,89.7,90.0
