Time,"Temp:Acpitz,0","Temp:PackageId0,0","Temp:Core0,0","Temp:Core1,0","Temp:Core2,0","Temp:Core3,0",Frequency:Avg,Frequency:Core 0,Frequency:Core 1,Frequency:Core 2,Frequency:Core 3,Frequency:Core 4,Frequency:Core 5,Frequency:Core 6,Frequency:Core 7,Util:Avg,Util:Core 0,Util:Core 1,Util:Core 2,Util:Core 3,Util:Core 4,Util:Core 5,Util:Core 6,Util:Core 7
2026-03-03_15:56:21,14.0,90.0,86.0,91.0,90.0,82.0,3192.8,3192.8,3192.8,3192.8,3192.8,3192.8,3192.8,3192.8,3192.8,97.5,97.5,97.5,97.5,97.0,98.0,97.5,97.5,97.5
2026-03-03_15:56:23,14.0,89.0,88.0,89.0,89.0,82.0,3192.8,3192.8,3192.9,3192.8,3192.8,3192.8,3192.8,3192.8,3192.8,97.3,97.5,97.0,97.5,97.5,97.0,97.5,97.0,98.0
2026-03-03_15:56:25,14.0,92.0,88.0,91.0,91.0,83.0,3192.8,3192.9,3192.8,3192.8,3192.9,3192.9,3192.8,3192.8,3192.9,99.7,99.5,100.0,99.5,99.5,100.0,99.5,100.0,99.5
2026-03-03_15:56:27,14.0,90.0,88.0,90.0,90.0,83.0,3192.8,3192.8,3192.8,3192.8,3192.8,3192.8,3192.8,3192.8,3192.8,97.8,98.5,97.5,97.5,98.0,97.5,97.5,97.5,98.0
2026-03-03_15:56:29,14.0,92.0,88.0,92.0,90.0,83.0,3192.8,3192.8,3192.8,3192.8,3192.8,3192.8,3192.8,3192.8,3192.8,99.7,99.5,99.5,99.5,99.5,100.0,99.5,99.5,99.5
2026-03-03_15:56:31,14.0,91.0,88.0,91.0,90.0,82.0,3192.8,3192.9,3192.8,3192.8,3192.9,3192.9,3192.8,3192.8,3192.9,97.5,98.0,97.5,97.5,97.5,97.5,97.5,97.5,97.5
2026-03-03_15:56:33,14.0,88.0,84.0,88.0,88.0,80.0,3192.8,3192.9,3192.8,3192.8,3192.8,3192.8,3192.8,3192.8,3192.8,97.4,97.5,97.0,97.5,97.0,97.5,97.5,97.0,97.5
2026-03-03_15:56:35,14.0,88.0,86.0,88.0,88.0,81.0,3192.8,3192.8,3192.8,3192.8,3192.8,3192.8,3192.8,3192.8,3192.8,97.4,97.5,97.5,97.0,97.5,97.0,97.0,97.5,97.5
2026-03-03_15:56:37,14.0,89.0,86.0,88.0,89.0,82.0,3192.8,3192.8,3192.8,3192.8,3192.8,3192.9,3192.8,3192.8,3192.8,97.3,97.5,97.5,97.5,97.0,97.5,97.5,97.5,98.0
2026-03-03_15:56:39,14.0,89.0,86.0,89.0,89.0,82.0,3192.8,3192.8,3192.8,3192.8,3192.9,3192.8,3192.8,3192.8,3192.9,97.5,97.5,97.0,97.5,98.0,97.5,97.0,97.5,97.5
2026-03-03_15:56:41,14.0,90.0,86.0,90.0,88.0,82.0,3192.8,3192.9,3192.8,3192.8,3192.8,3192.9,3192.9,3192.8,3192.8,97.4,97.5,97.5,97.5,97.0,97.0,97.5,97.5,97.5
2026-03-03_15:56:43,14.0,90.0,87.0,90.0,90.0,83.0,3192.8,3192.9,3192.8,3192.8,3192.8,3192.9,3192.8,3192.8,3192.8,97.5,97.5,97.0,97.0,97.5,98.0,97.0,97.5,97.5
2026-03-03_15:56:45,14.0,92.0,89.0,92.0,92.0,83.0,3192.8,3192.8,3192.8,3192.8,3192.8,3192.8,3192.9,3192.8,3192.8,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2026-03-03_15:56:47,14.0,91.0,88.0,91.0,91.0,83.0,3192.8,3192.9,3192.8,3192.8,3192.8,3192.8,3192.8,3192.8,3192.8,97.4,97.5,97.5,97.5,97.0,97.0,97.5,97.0,98.0
2026-03-03_15:56:49,14.0,92.0,88.0,92.0,89.0,83.0,3192.8,3192.8,3192.8,3192.9,3192.9,3192.9,3192.8,3192.8,3192.8,97.4,97.5,97.0,97.0,97.5,97.5,97.0,97.5,97.5
2026-03-03_15:56:51,14.0,91.0,89.0,91.0,90.0,84.0,3192.8,3192.8,3192.8,3192.8,3192.8,3192.8,3192.9,3192.8,3192.8,97.4,97.5,97.5,97.5,97.5,97.1,97.5,98.0,97.0
2026-03-03_15:56:53,14.0,92.0,88.0,92.0,90.0,84.0,3192.8,3192.8,3192.8,3192.8,3192.8,3192.8,3192.8,3192.8,3192.9,97.4,97.5,97.0,97.0,97.0,97.5,97.5,97.5,97.5
2026-03-03_15:56:55,14.0,92.0,89.0,93.0,91.0,84.0,3192.8,3192.8,3192.8,3192.8,3192.8,3192.8,3192.8,3192.8,3192.8,97.7,98.0,98.0,98.0,97.5,98.0,97.5,97.5,98.5
2026-03-03_15:56:57,14.0,91.0,89.0,90.0,90.0,84.0,3192.8,3192.8,3192.8,3192.8,3192.8,3192.9,3192.9,3192.8,3192.8,97.4,97.5,97.0,97.0,97.5,97.5,97.0,97.5,97.5
2026-03-03_15:56:59,14.0,91.0,88.0,91.0,91.0,83.0,3192.8,3192.8,3192.8,3192.8,3192.8,3192.9,3192.8,3192.8,3192.8,97.5,98.0,97.5,97.5,97.5,97.0,97.5,97.5,97.5
2026-03-03_15:57:01,14.0,93.0,89.0,92.0,90.0,84.0,3192.8,3192.8,3192.8,3192.8,3192.8,3192.8,3192.8,3192.8,3192.8,97.4,97.5,97.5,97.0,97.0,97.5,97.5,97.0,97.5
2026-03-03_15:57:03,14.0,91.0,88.0,92.0,90.0,84.0,3192.8,3192.8,3192.8,3192.8,3192.9,3192.9,3192.8,3192.8,3192.8,97.6,97.5,97.0,98.0,97.5,97.0,97.0,98.0,97.5
2026-03-03_15:57:05,14.0,92.0,89.0,92.0,91.0,84.0,3192.8,3192.9,3192.9,3192.8,3192.8,3192.9,3192.9,3192.8,3192.8,97.3,98.0,97.5,97.0,97.5,97.5,97.5,97.0,97.5
2026-03-03_15:57:07,14.0,91.0,90.0,93.0,91.0,85.0,3192.8,3192.8,3192.8,3192.8,3192.8,3192.8,3192.8,3192.8,3192.8,97.5,97.5,97.0,98.0,97.0,97.5,97.5,97.5,98.0
2026-03-03_15:57:09,14.0,91.0,88.0,92.0,91.0,84.0,3192.8,3192.8,3192.8,3192.8,3192.8,3192.8,3192.8,3192.8,3192.8,97.5,97.5,97.5,97.0,97.5,97.5,97.0,98.0,98.0
2026-03-03_15:57:11,14.0,92.0,88.0,92.0,91.0,84.0,3192.8,3192.8,3192.8,3192.9,3192.8,3192.9,3192.8,3192.9,3192.8,97.4,97.5,97.0,97.5,97.0,97.5,97.5,97.5,97.0
2026-03-03_15:57:13,14.0,91.0,89.0,91.0,91.0,84.0,3192.8,3192.8,3192.9,3192.8,3192.8,3192.8,3192.8,3192.8,3192.9,97.1,97.5,97.0,97.0,97.0,97.0,97.0,97.0,97.0
2026-03-03_15:57:15,14.0,92.0,89.0,92.0,92.0,85.0,3192.8,3192.8,3192.8,3192.8,3192.8,3192.8,3192.9,3192.8,3192.8,95.2,95.0,95.5,95.0,95.0,95.0,95.1,95.0,95.5
2026-03-03_15:57:17,14.0,93.0,89.0,93.0,90.0,85.0,3192.8,3192.9,3192.8,3192.8,3192.8,3192.9,3192.8,3192.8,3192.8,97.5,98.0,97.5,98.0,97.5,97.5,97.5,97.0,97.5
2026-03-03_15:57:19,14.0,92.0,90.0,92.0,91.0,84.0,3192.8,3192.8,3192.8,3192.8,3192.8,3192.8,3192.8,3192.8,3192.8,97.5,97.5,97.0,97.5,97.5,97.5,97.5,97.5,97.5
2026-03-03_15:57:21,14.0,92.0,89.0,92.0,91.0,84.0,3192.8,3192.8,3192.8,3192.8,3192.8,3192.9,3192.8,3192.9,3192.8,97.1,97.0,97.0,96.6,97.0,96.6,97.0,97.0,97.5
2026-03-03_15:57:23,14.0,92.0,90.0,92.0,91.0,85.0,3192.8,3192.8,3192.8,3192.9,3192.8,3192.8,3192.8,3192.8,3192.8,95.3,95.5,95.5,95.5,95.5,95.5,95.0,95.5,95.0
2026-03-03_15:57:25,14.0,93.0,88.0,93.0,91.0,83.0,3192.8,3192.8,3192.8,3192.8,3192.8,3192.8,3192.8,3192.9,3192.8,97.4,97.5,97.0,97.0,97.0,97.5,97.5,97.0,97.5
2026-03-03_15:57:27,14.0,92.0,88.0,93.0,91.0,84.0,3192.8,3192.9,3192.9,3192.8,3192.8,3192.9,3192.9,3192.9,3192.8,97.4,97.5,97.5,97.5,97.5,97.5,97.0,97.5,97.5
2026-03-03_15:57:29,14.0,92.0,89.0,92.0,91.0,83.0,3192.8,3192.8,3192.8,3192.8,3192.8,3192.8,3192.8,3192.8,3192.8,97.4,97.5,97.0,97.5,97.0,97.5,97.5,97.5,97.5
2026-03-03_15:57:31,14.0,92.0,90.0,91.0,90.0,84.0,3192.8,3192.8,3192.8,3192.8,3192.8,3192.8,3192.8,3192.8,3192.8,97.4,97.5,97.5,97.0,97.5,97.5,97.0,97.5,98.0
2026-03-03_15:57:34,14.0,92.0,89.0,92.0,91.0,83.0,3192.8,3192.8,3192.8,3192.8,3192.8,3192.9,3192.8,3192.8,3192.8,97.3,97.5,97.0,97.5,97.0,97.0,97.5,97.0,97.0
2026-03-03_15:57:36,14.0,91.0,89.0,92.0,90.0,85.0,3192.8,3192.8,3192.8,3192.8,3192.8,3192.8,3192.8,3192.8,3192.8,97.5,97.5,97.5,97.5,97.5,97.5,97.0,98.0,97.5
2026-03-03_15:57:38,14.0,92.0,90.0,92.0,90.0,84.0,3192.8,3192.8,3192.8,3192.9,3192.8,3192.9,3192.8,3192.9,3192.8,97.5,98.0,97.5,97.0,97.5,98.0,97.5,97.0,97.5
2026-03-03_15:57:40,14.0,91.0,88.0,92.0,91.0,85.0,3192.8,3192.8,3192.9,3192.9,3192.8,3192.9,3192.8,3192.8,3192.8,97.3,97.5,97.0,97.5,97.0,97.0,97.5,97.5,97.5
2026-03-03_15:57:42,14.0,92.0,90.0,91.0,89.0,84.0,3192.8,3192.8,3192.8,3192.8,3192.8,3192.8,3192.8,3192.8,3192.8,97.3,97.5,97.5,97.0,97.5,97.5,97.0,97.0,97.5
2026-03-03_15:57:44,14.0,91.0,88.0,91.0,90.0,84.0,3192.8,3192.9,3192.9,3192.8,3192.8,3192.9,3192.8,3192.8,3192.8,97.4,97.5,97.0,97.5,97.0,97.0,97.5,97.5,97.5
2026-03-03_15:57:46,14.0,92.0,89.0,92.0,90.0,84.0,3192.8,3192.9,3192.9,3192.9,3192.8,3192.9,3192.8,3192.8,3192.8,97.4,97.5,97.5,97.5,97.5,97.5,97.0,97.5,97.5
2026-03-03_15:57:48,14.0,92.0,88.0,93.0,91.0,84.0,3192.8,3192.9,3192.8,3192.8,3192.9,3192.9,3192.8,3192.8,3192.8,97.4,97.5,97.0,97.0,97.0,98.0,97.5,97.0,97.5
2026-03-03_15:57:50,14.0,91.0,89.0,91.0,91.0,83.0,3192.8,3192.8,3192.8,3192.8,3192.8,3192.9,3192.8,3192.9,3192.8,97.5,97.5,97.5,97.5,98.0,97.5,97.5,97.5,97.5
2026-03-03_15:57:52,14.0,92.0,88.0,92.0,90.0,84.0,3192.8,3192.8,3192.8,3192.8,3192.8,3192.9,3192.8,3192.8,3192.8,97.4,97.5,97.0,97.0,97.5,97.5,97.0,97.5,98.0
2026-03-03_15:57:54,14.0,92.0,88.0,92.0,90.0,84.0,3192.8,3192.8,3192.9,3192.9,3192.8,3192.9,3192.8,3192.9,3192.8,97.4,97.5,97.5,97.5,97.1,97.0,97.5,97.5,97.5
2026-03-03_15:57:56,14.0,92.0,89.0,92.0,91.0,84.0,3192.8,3192.9,3192.8,3192.8,3192.8,3192.9,3192.9,3192.8,3192.8,97.5,97.5,97.5,97.5,97.5,97.5,97.5,97.5,97.5
2026-03-03_15:57:58,14.0,92.0,89.0,92.0,92.0,84.0,3192.8,3192.8,3192.9,3192.8,3192.9,3192.8,3192.9,3192.8,3192.8,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2026-03-03_15:58:00,14.0,92.0,89.0,92.0,91.0,84.0,3192.8,3192.8,3192.8,3192.8,3192.8,3192.9,3192.8,3192.8,3192.8,97.4,98.0,97.0,97.0,97.0,97.5,97.0,97.5,97.5
2026-03-03_15:58:02,14.0,92.0,89.0,92.0,91.0,83.0,3192.8,3192.8,3192.8,3192.9,3192.8,3192.8,3192.8,3192.8,3192.8,97.4,97.5,97.5,97.5,97.5,97.0,97.5,97.5,97.5
2026-03-03_15:58:04,14.0,91.0,88.0,91.0,90.0,84.0,3192.8,3192.8,3192.8,3192.8,3192.8,3192.8,3192.8,3192.8,3192.9,97.4,97.5,97.0,97.0,97.5,97.5,97.0,97.0,97.5
2026-03-03_15:58:06,14.0,92.0,89.0,93.0,90.0,83.0,3192.8,3192.8,3192.8,3192.8,3192.8,3192.9,3192.8,3192.8,3192.8,97.4,97.5,97.5,97.5,97.5,97.5,97.5,97.5,97.5
2026-03-03_15:58:08,14.0,92.0,89.0,92.0,90.0,85.0,3192.8,3192.9,3192.9,3192.8,3192.8,3192.9,3192.8,3192.8,3192.8,97.4,97.5,97.5,97.0,97.0,97.0,97.5,97.5,97.5
2026-03-03_15:58:10,14.0,91.0,88.0,91.0,90.0,83.0,3192.8,3192.9,3192.9,3192.8,3192.8,3192.9,3192.9,3192.8,3192.8,97.4,97.5,97.0,97.5,97.5,97.5,97.0,97.0,97.5
2026-03-03_15:58:12,14.0,92.0,87.0,92.0,91.0,83.0,3192.8,3192.8,3192.8,3192.8,3192.8,3192.9,3192.8,3192.9,3192.8,96.6,97.0,96.5,96.5,96.5,97.0,96.5,96.5,96.5
2026-03-03_15:58:14,14.0,91.0,89.0,91.0,90.0,83.0,3192.8,3192.8,3192.8,3192.8,3192.8,3192.8,3192.8,3192.8,3192.8,97.4,97.5,97.5,97.0,97.0,97.5,97.0,98.0,97.5
